dsample,time_ndm,time_kndm,RMSE_rand,MAE_rand,R2_rand,RMSE_AOA_surf_rand,MAE_AOA_surf_rand,R2_AOA_surf_rand,in_AOA_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_AOA_surf_spatial,MAE_AOA_surf_spatial,R2_AOA_surf_spatial,in_AOA_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_AOA_surf_kndm,MAE_AOA_surf_kndm,R2_AOA_surf_kndm,in_AOA_kndm,RMSE_nndm,MAE_nndm,R2_nndm,RMSE_AOA_surf_nndm,MAE_AOA_surf_nndm,R2_AOA_surf_nndm,in_AOA_nndm,time_kndm_mod,time_ndm_mod
random,0.375,0.04200000000003001,0.09966359287822599,0.07293916550612076,0.815527955670777,0.09555618365146136,0.07251613144701619,0.8382942403933328,96.08608906057647,0.09888286884385813,0.07517397945981931,0.8425133473251221,0.1264616554873509,0.09925642368948398,0.7036368143198278,0.09813020356132597,0.07456923692633945,0.8411046151885713,99.49908732011717,0.10362454719945662,0.07885861548890358,0.8012991861116023,0.09595538684896375,0.07279475951948562,0.8387537055301534,96.65067708112238,0.10103003204835788,0.0768705701373238,0.8073954732411582,0.09594820607874614,0.07277630594144267,0.8381073141702913,96.63794201298977,0.9959999999999809,9.647000000000048
wclust,0.48099999999999454,0.28700000000003456,0.08003177815851074,0.05532693498121886,0.8454823912618418,0.10971701585152469,0.07953235956257465,0.7743065863735332,91.25525321560471,0.12827691379617423,0.09150688167882831,0.7154085864970944,0.11547812795074663,0.090339887680377165,0.6917630803148468,0.12533815040468863,0.08966071746990091,0.7221746262984333,99.13826038969309,0.08622890588179252,0.06299812056933528,0.8209042197421083,0.1214309992954055,0.08714497578403993,0.7354775938837964,97.33837076028357,0.09093087599331941,0.06451114528893494,0.7934647913606172,0.11543153803129375,0.08336769961919743,0.7580142785236917,94.65127138430191,1.0430000000000064,9.750999999999976
sclust,0.7420000000000755,0.28099999999994907,0.06741570888125706,0.04695490386500333,0.8618887448021516,0.08307611930704313,0.06227617902974673,0.8117409783427598,60.35573290317103,0.13286177265303917,0.09773361052535011,0.7706381650226662,0.11224840998620982,0.08439300973928221,0.5791908112984463,0.1319646148342945,0.09635427637709931,0.7592998577581298,97.47421148703145,0.10851185790820389,0.08299049234168603,0.637036594858001,0.1318935200654892,0.0963226095338114,0.7606110609301676,97.67372755444241,0.10836500988721937,0.07782510760653764,0.608117145800957,0.1300109449148586,0.09382842471780377,0.7529939912259966,93.0126926179055,0.9660000000000082,8.635999999999967
sregular,0.3629999999999427,0.03999999999996362,0.09341158971981851,0.07249730249928624,0.8548428956215829,0.08526387628241683,0.06512631392835717,0.8861869973092448,97.64401239546632,0.08681796879720406,0.06649906131696288,0.8878054160339223,0.12647023270975224,0.10042872109342209,0.7077231666024651,0.08612108822574174,0.06591311445357599,0.8865059266917699,99.16373052595831,0.09358802005842506,0.0719543276068819,0.8554286764388823,0.08596178017196321,0.06573544919170633,0.8867372595375277,98.27652077938616,0.09392272462246354,0.07251781065431931,0.8449941628183626,0.0850891828515955,0.06501491072466625,0.8876855175857526,97.20253003353568,1.0059999999999718,9.951000000000022
wregular,0.34000000000003183,0.038000000000010914,0.09142849586158827,0.07012315838194727,0.8625048241418524,0.09456243111942109,0.07016379933799144,0.8511785517077549,97.41053614636839,0.10044970371037983,0.07371482080940919,0.8357547713978669,0.12405149837062317,0.09730717116910212,0.7645410825918821,0.09961966560989509,0.07320876008397864,0.8389629307680457,99.72407352379335,0.09540938797801274,0.07352715317309014,0.8562044420893861,0.097221125416257,0.07175334036317658,0.8478027024977961,98.80714861824511,0.09495253756491252,0.0720992939808469,0.8605358230025185,0.09626689031940888,0.07115329243897359,0.849651643594851,98.1958653478796,0.9869999999999663,9.975999999999999
random,0.34399999999993724,0.038000000000010914,0.09179740307664173,0.06850038521821922,0.8106610057097413,0.0991138860440748,0.07405290877736799,0.8390604067058037,97.69495266799677,0.10248301211633018,0.0765397922753662,0.8388420665386261,0.12406615586840974,0.09716277055151759,0.6543471814289806,0.10080195452031303,0.07539242098520656,0.8387549049422347,99.3292864116823,0.09274738140202195,0.0703728868252846,0.8018752796135292,0.09913375613982194,0.07389788783932348,0.8367609419160268,97.11762957931825,0.09359961582462153,0.06998439748000353,0.7973676259476862,0.09880773956309806,0.07372682647375141,0.8370917362202084,96.97329880714862,1.00100000000009,9.6400000000001
wclust,0.45799999999997,0.27700000000004366,0.0818202971777658,0.05950213943669338,0.9030016121168983,0.09335225690289087,0.06710571790444328,0.8616146916318369,79.72152651016683,0.10236046832241452,0.07481816752862351,0.8374834658413001,0.17147451522242652,0.1430461495016919,0.5794710059843937,0.10231064124687232,0.07477474393072876,0.8374524876272469,99.96179479560216,0.10223792233058258,0.07940708433812174,0.8566108640311016,0.09494262265656639,0.0684083251669787,0.8571311831341714,83.3764910642272,0.10891052775878474,0.07803123583228638,0.8121775384844069,0.09840678560507743,0.07095628652848462,0.850302251309143,89.60393938107569,0.9350000000000591,8.856000000000108
sclust,1.3379999999999654,0.46500000000003183,0.08939964163737761,0.054966572068432966,0.8113771238127443,0.0749318261142185,0.055884634580783854,0.8803438685888034,44.02088551173749,0.1397148240562974,0.10365545590633668,0.6845085446110445,0.15791963252785615,0.10414235588642455,0.3343609798164939,0.12844168988589058,0.09544742330344008,0.6924999224866153,95.90779810671987,0.1452262820466457,0.08934341430906208,0.4358011893295135,0.12317023913696645,0.09188554474506867,0.6953328519261209,94.34138472640828,0.17254208520978917,0.10322753272569428,0.22135141789437654,0.11744712572082028,0.08706068097138558,0.7077430381157506,89.51903892685826,1.0190000000000055,8.710000000000036
sregular,0.3650000000000091,0.03999999999996362,0.08860765417188621,0.06634188338348122,0.8652134875958958,0.09421426850599039,0.06579256734272439,0.8326735465558431,96.20070467377,0.09719078833293238,0.06792832239210345,0.8307617168355382,0.12905586156869256,0.10340945458221516,0.7487936164097471,0.09533117811074132,0.06644983671458757,0.8318387816542336,98.68404295962983,0.10233597874829888,0.07770687321070831,0.8266190559460233,0.09463756223060323,0.06621992291352363,0.8334754079404151,98.1958653478796,0.09158793744622482,0.06960040171526886,0.8559527392526532,0.09267743279261362,0.06479166241747358,0.8359638090296921,95.19038926858259,1.0190000000000055,9.884000000000015
wregular,0.36399999999991905,0.041999999999916326,0.09503893912562884,0.07253287973907464,0.8747543683277631,0.08744594115689254,0.06783517899440461,0.8981258120690498,98.92176423143863,0.08848161406071338,0.06871318516169593,0.8997750487012475,0.13426486658983747,0.09939222073893372,0.6730764774703162,0.08804518522817006,0.06834918326544735,0.8990929663952665,99.58823279704546,0.09951734714457358,0.07423272055617224,0.8398924965571688,0.08715974857931326,0.06755938750667978,0.8974792364025882,98.56093730101456,0.0971392806418393,0.07389024239945538,0.8459272698768661,0.08549275913800426,0.06599879814656032,0.8958248666596931,95.92477819756336,1.0209999999999582,9.956000000000017
random,0.3790000000000191,0.2939999999999827,0.08641055273704368,0.06639886414493737,0.8551590063703413,0.09429924348153672,0.06992899022438324,0.8270818870360022,89.42140340450821,0.10318990499334967,0.07749027606433405,0.8312997064639795,0.12052745972275604,0.09201182484875992,0.6781104608021009,0.10168478876552677,0.07585273532595252,0.8261791994065097,96.09033408328735,0.09048884322861245,0.06828835506789842,0.8502209007764441,0.09539275414325339,0.07078237246663209,0.8267574730799265,90.1090970836694,0.09070996330750819,0.07085947906832919,0.8401879481261402,0.09794950554404186,0.07269164752780824,0.8229497324870556,93.21220868531647,1.0360000000000582,10.06499999999994
wclust,0.41000000000008185,0.28899999999998727,0.09164409103919961,0.06537875012290661,0.874289233238828,0.08884297730245103,0.06969628496952472,0.8562664162313398,83.43592138217939,0.10649831629484188,0.08298113277669354,0.8684389321635549,0.13002297592305612,0.09928475413355665,0.740793134527918,0.10337125607002796,0.08061972077835114,0.8635818759268438,98.14917009806003,0.09882592671532016,0.07273565162592567,0.8481405006930732,0.09990103419023945,0.0778945283534443,0.8582936183306146,95.48329583563272,0.10001490171493264,0.07613157574725028,0.8501957481100357,0.0997696383679436,0.0777980741774661,0.8579765743054776,95.45782569936749,1.0069999999999482,9.63900000000001
sclust,0.5599999999999454,0.2759999999999536,0.09671505782477118,0.06159097488225748,0.788810638091243,0.10174604925103409,0.07713002721948489,0.7447936252472415,79.96349280468651,0.15028497640561908,0.10946961831473265,0.6853648908835985,0.16108098943366872,0.11729650241230925,0.38115253442770647,0.1259632179389293,0.09421760039886892,0.7240862849803668,94.22676911321476,0.12312661506107273,0.08923060424428435,0.6492712903880318,0.11519001717736119,0.08687965591150515,0.7371547066815034,90.29163306023688,0.1343977903795815,0.09487172150270394,0.5739461840324368,0.12207698648448478,0.09147577184037763,0.7258390052788939,92.7155410281445,0.9940000000000282,9.330000000000041
sregular,2.1219999999999573,0.27899999999999636,0.09708827380327446,0.07390053162104153,0.7864826188388588,0.09208157519863007,0.06834734378799392,0.8545660970234487,94.1461136817082,0.09941875811116771,0.07430950297921547,0.8643491561587213,0.12580992411427486,0.10062846229053556,0.6357116281627035,0.09428847715088476,0.07020436183107281,0.8580391889872488,96.497856263531,0.09865951591816816,0.07492552750685601,0.7795605056507724,0.09260397475320192,0.06888817882118886,0.8568503684290317,94.90597274695419,0.09632313164932466,0.0729656622794642,0.7857515628866164,0.09227588227718782,0.0685865545564815,0.8554448329451999,94.59608608906058,0.9769999999999754,9.551000000000045
wregular,0.3450000000000273,0.03899999999998727,0.09622364007554976,0.07184283387633164,0.8422783920226576,0.08648384118983558,0.06598592746732627,0.8719980617595602,98.98543957210171,0.08680765374649735,0.06632203622853744,0.8744062166504385,0.13141941555802492,0.10592068090504526,0.7069709369320762,0.0867912356972874,0.06626454845526593,0.8729085695234335,99.65615316041941,0.10448425321600163,0.07852401692870692,0.8066294413317718,0.08667851747836343,0.06611198845330711,0.8715871657897531,99.03637984463217,0.0953479331900483,0.07418709103405327,0.8655729071569023,0.08644078695939457,0.06587685052013227,0.8730965988964372,97.91993887167297,1.0109999999999673,10.072000000000003
random,0.35599999999999454,0.03899999999998727,0.10136188870998422,0.07753686296964685,0.8710752434170712,0.07910688799121854,0.06230994807638662,0.9211338642710463,98.90053911788428,0.08001833953504253,0.06311501422523674,0.9233909285836849,0.14877648297450508,0.11372559505359892,0.6513802790134328,0.0795965415884602,0.06275008924218341,0.9222996378116295,99.51606741096064,0.10287504220855923,0.07886587114385953,0.8741072191309875,0.07914181700274453,0.06233337481437768,0.9211954036221363,98.88355902704079,0.10469984094932405,0.07940591797049933,0.8621325733374805,0.07911661166463718,0.062309180450260064,0.921139009967223,98.85808889077556,0.9750000000000227,9.727999999999952
wclust,0.4210000000000491,0.2759999999999536,0.09776173966681659,0.06260803516830009,0.7626504330136049,0.10360259476396032,0.07754787297710007,0.8338388756667442,84.81979878592351,0.11406591926374367,0.08678765408093231,0.8470141402044805,0.15881552651356132,0.09995089014481753,0.33271426387140735,0.1038406809373634,0.07791691652444253,0.8330867169862733,86.0126501676784,0.1370096909177905,0.08784572055336086,0.5083112166657282,0.10454594423767435,0.07883067009849706,0.8336980561210824,89.90109097083669,0.13322682906231323,0.08155512481288366,0.5209805042229185,0.10429767997301839,0.0786306263021957,0.83332675709598,89.73978010782358,1.0209999999999582,9.866999999999962
sclust,0.8229999999999791,0.2900000000000773,0.07586208736840509,0.05497906806621701,0.8752973582228637,0.1250516478545122,0.09459270855666393,0.7044574127770928,83.86042365326655,0.13963694828668458,0.10591051126240782,0.6680016273521469,0.13352656554268613,0.10146569559837382,0.5862592786235347,0.13963597936588426,0.1058268017933775,0.6643528286089968,99.72407352379335,0.12054784297775743,0.09550524031313759,0.6904121792581606,0.13899768771432716,0.10502753197260359,0.6568947970628023,98.645837755232,0.11940390754964464,0.09242191412611554,0.6742557398677924,0.1384871036778712,0.10464800206305913,0.6576945107537947,98.3444411427601,0.9640000000000555,8.279999999999973
sregular,0.35199999999997544,0.03700000000003456,0.09099044851887654,0.06984918216963792,0.8379811331137561,0.09584021315472145,0.06965085528132003,0.8226914184198654,96.59549178588105,0.11196094189660377,0.07705440105985582,0.7823835808838542,0.12248656658158358,0.09482527778330228,0.7464593325618931,0.09608574626677148,0.06978222793280618,0.8220518134857747,96.83745808040072,0.09403650077389812,0.07070743800560624,0.8431825330559577,0.09752198983987828,0.0704573204329629,0.8203647425847903,97.58882710022499,0.08932489500364854,0.0696833490753376,0.8569958981314412,0.09018227062884955,0.06666585386975514,0.8384494196940718,94.0569682047799,1.0370000000000346,10.45799999999997
wregular,0.3470000000000937,0.03999999999996362,0.10309977575197617,0.07911356181987977,0.8337056320319196,0.09572528197495982,0.07408041247041831,0.8747022654469602,94.04423313664728,0.10402302569369686,0.08066444667596755,0.8765478733236008,0.13288602386267612,0.10669038927576763,0.6683748803410078,0.10231973562014861,0.07935562954869607,0.8756171078010363,98.96845948125822,0.11040104438934241,0.08291149627537121,0.776154309604689,0.09608937119839962,0.07440647350727446,0.8752077489882055,94.28195440845609,0.10688008706216469,0.0799412225935147,0.7783549898156914,0.09767758833999314,0.07563137880945826,0.8767293491769544,94.71494672496497,1.030999999999949,10.33299999999997
random,0.36099999999999,0.27899999999999636,0.08834580141247096,0.06575332312374026,0.8508492509938501,0.11173978761616046,0.08112349607092531,0.8035707532426551,98.39962643800145,0.11276170039854726,0.08194894012602973,0.8027169850541395,0.1260091293055066,0.10392512134384109,0.6679164835379413,0.1127107857191848,0.08189925115123887,0.8024969081138312,99.94481470475867,0.09056274558786193,0.0663953060456988,0.8254389737152059,0.10642385075273492,0.0783302989717515,0.8141570031634274,95.3686802224392,0.08838248939801303,0.06698433096772889,0.8536711337582216,0.11104364151509884,0.08065481278160294,0.8043672603933427,97.82230334932291,0.98700000000008,9.631999999999948
wclust,0.7180000000000746,0.28300000000001546,0.08425762154218924,0.06477583444384548,0.8761214249198844,0.09544411481963129,0.0669267024972702,0.8090488618662556,80.40073014390627,0.11614032911870839,0.0824966915746775,0.7512578035902384,0.14309114036146733,0.11222360415426857,0.5871050822409342,0.11209921885733115,0.0792286803540578,0.7471182993582252,93.50087022965573,0.1198313891545931,0.08762115877418002,0.7530425752837104,0.09868684824673686,0.06971965916184535,0.7938891222477356,83.5250668591077,0.11608408318398454,0.07789016720527162,0.7317654505318277,0.11158224915589865,0.07839333561921939,0.7404787203422366,90.59302967270875,1.00100000000009,10.225999999999999
sclust,0.5609999999999218,0.2860000000000582,0.08005673307057044,0.05100533860610799,0.8797650304659873,0.09355138767483395,0.06553149206096745,0.7451254926308121,66.44309547056076,0.23025600758154277,0.1449738413159291,0.2211761346830759,0.22182497714023686,0.1563043232081769,0.10218340491392451,0.17208701342168098,0.10977267996622073,0.4278032294457088,92.49904486989006,0.14926285764654926,0.1009270432270256,0.5535506382836016,0.1345067391763292,0.08856475242483162,0.5762918648190264,85.40561192002377,0.1558041079524681,0.10206543907059358,0.5175670051559247,0.10706619978739917,0.07374654009770727,0.7072826762855385,79.4286199431167,0.9710000000000036,8.914999999999964
sregular,0.3490000000000464,0.041999999999916326,0.1001298029358667,0.07496710591382123,0.8363897813757627,0.09171648779531057,0.0702712646555111,0.8676509127066326,98.53546716474933,0.09198444591764866,0.07065010777682802,0.8702202904497399,0.13791262218635197,0.10679319195030719,0.6884908457458062,0.09197665687382359,0.07062858629114724,0.8698151403435866,99.9235895912043,0.11016228686998734,0.0814177204093776,0.7849165192452997,0.0917240787745459,0.0702755190061781,0.8666594335750649,98.480281869508,0.09832915768502194,0.0743162750422758,0.8402138096524684,0.09168362737149496,0.07021062829212141,0.8678937333662865,98.43358661968841,1.0220000000000482,9.993000000000052
wregular,0.3629999999999427,0.03999999999996362,0.0999885781869055,0.07494953130322318,0.8152935956626646,0.08465578357529684,0.06457211989652036,0.8802578743301482,95.61489153966973,0.08785958069210735,0.06719914755867694,0.8866090434226893,0.15173782616505205,0.11643490036219978,0.5155865884930312,0.08635323704694953,0.06604229341266726,0.8851691985903404,98.942989344993,0.10221197959859207,0.07845857072166967,0.8076351082377182,0.08545318456022827,0.06523765962527865,0.8812741607391997,97.25347030606613,0.09973578988202345,0.0772143958190677,0.8205654348051099,0.0850727062107749,0.0649684710509674,0.8818941331498283,97.06244428407692,1.0460000000000491,10.719999999999914
random,0.3589999999999236,0.04099999999993997,0.09628518237917522,0.0685330463510608,0.785533914404153,0.10822894604791344,0.07678129378256647,0.7548407980149281,89.34923801842339,0.12200237226047178,0.08654725217820836,0.7480761102596818,0.13270468017512488,0.10555579572747462,0.6354485075415446,0.12172452417626406,0.08626047384993372,0.7469153785629216,99.74105361463684,0.09544713358985606,0.0686514454561144,0.7875151145693858,0.11308691044567352,0.08000314016762575,0.7502581002557409,92.99571252706203,0.09843826234628737,0.06917228355428051,0.7704287717539847,0.11216328448994553,0.07955456035178761,0.7529942651013465,92.89807700471198,1.0270000000000437,9.896999999999935
wclust,0.49900000000002365,0.29200000000003,0.0852650822103182,0.059225178014001206,0.8621561713126383,0.10259652768058851,0.08032090648954578,0.7937707487858706,84.22125058369062,0.11097584247520156,0.08743742027050856,0.7989388132736993,0.14960694957699694,0.11000130847639716,0.5732108365322648,0.11015769500500591,0.0866330448615006,0.7936991474174788,99.12977034427134,0.11179182139969795,0.07680774194650505,0.7480522401611198,0.10914590093790491,0.08567550221013863,0.7889911219733412,97.77136307679245,0.12483202816271449,0.08372642925974913,0.6724499706174327,0.10865744770957705,0.08542747997122309,0.7907296986903414,97.05819926136606,1.0600000000000591,9.598999999999933
sclust,0.66599999999994,0.27800000000002,0.09124459849798597,0.06658189687920926,0.8927055970344776,0.10353581596835193,0.08045758285933918,0.8037325491328482,80.67241159740205,0.1148076454564273,0.09027707522063143,0.7968934870369673,0.1457875184771446,0.11947521211513512,0.7242257802351769,0.11465981863818665,0.09015797217417769,0.7964527647570434,99.84717918240862,0.1303262205919725,0.11022648860756908,0.8062569976302972,0.1148076454564273,0.09027707522063143,0.7968934870369673,100,0.14398144319898046,0.11280656711470334,0.7041139436716846,0.11441784000201578,0.08996791023763025,0.7961347797956295,99.69011334210637,0.9429999999999836,8.814000000000078
sregular,2.413000000000011,0.21699999999998454,0.0943785999319072,0.07644315285090045,0.8726747783525978,0.08807715504511573,0.06899546410967708,0.9104283041562135,99.39720677505625,0.08853296102070422,0.06937172604990427,0.9113004529907311,0.13150801627649158,0.10767128209970271,0.7279419180492859,0.08840940014652789,0.06929507215315793,0.9113759390884867,99.93207963662606,0.09697969786433641,0.0791225373424093,0.873666759097015,0.08776818637891566,0.06869958834935622,0.9088631991934324,98.41660652884492,0.09260968622275959,0.07491421212517968,0.8834869598774746,0.08773947748916874,0.06872847126063847,0.9091694624819201,98.31048096107314,0.9619999999999891,9.7039999999999509
wregular,0.35000000000002274,0.03899999999998727,0.09266421617628355,0.06662112078708285,0.8570996313518343,0.07861029149167534,0.05955579353667033,0.8877747394143141,95.57244131256101,0.08334812441976527,0.0627315674931038,0.8871847485778462,0.13590971090698928,0.10500894985203942,0.7154997882015443,0.08102248753466923,0.06136731613116093,0.8884915146169825,99.07458504903002,0.0941771680938698,0.06987079368357241,0.8517905405547694,0.07861861442194724,0.05956874301766265,0.8888559648902601,95.95024833382858,0.09184783699005826,0.06787505372207611,0.8589124863794071,0.07801983498706322,0.05911885077311693,0.8867081349078175,93.66218109266885,1.02800000000002,10.142000000000053
random,0.37599999999997635,0.28700000000003456,0.10268371016627693,0.06928808700833936,0.8004905808807361,0.08841187633523857,0.06744639905133525,0.8560127757504303,93.65793606995797,0.10158312875313198,0.07514095202055006,0.8408574296821772,0.14378714920263871,0.10931081176510235,0.6311454318324222,0.09556830285873244,0.07174279491402759,0.8470731975761554,97.97087914420342,0.09608733734595346,0.07089131831936227,0.838371716992695,0.08717764598373906,0.06681245090863819,0.8587770181922195,92.87260686844675,0.09949381859699667,0.07048067137218546,0.8134377885406218,0.08860170608756186,0.0676717285584089,0.8558134886213394,93.99329286411682,1.05499999999995,10.153999999999996
wclust,0.5099999999999909,0.27499999999997726,0.08161714412065971,0.05523646816392742,0.8169872207357931,0.08439605183834754,0.06318330403609342,0.8203116031100721,70.28059600118861,0.12424303925849324,0.09117156014078392,0.7792752867925655,0.14042494160002836,0.0985758227124065,0.43859132403554635,0.10517747379739013,0.07598652587345106,0.7647755573516674,84.2552107653776,0.1246423997921237,0.08300102468982339,0.5617119085562168,0.09906489103755749,0.07263942353132102,0.7867799155805232,80.09084348601266,0.10016288548377346,0.07105994330926488,0.7360819880494114,0.10285385001096567,0.07430146741180488,0.7719631544664017,81.70819713885469,1.0119999999999436,9.368000000000052
sclust,0.7869999999999209,0.27300000000002456,0.07739593882468447,0.05758998307972526,0.9200474276756223,0.08700026723481868,0.06702207259210106,0.8511689407563944,70.95555461221717,0.13844999237517736,0.10417570876568734,0.7197590864458304,0.18260431065135707,0.1545392248549747,0.555289896127577,0.12879616170701055,0.0966818727282299,0.7192418375450124,95.05454854183469,0.14772242386390094,0.11469365081647412,0.6852564714328673,0.1175835059063502,0.08698839268877004,0.7476844301889385,84.39105149212548,0.13527278817406582,0.099442432395077,0.7367515795139743,0.11667691639769978,0.0867915531526028,0.7412016116515268,85.24005603429978,0.9540000000000646,8.25
sregular,0.6179999999999382,0.043000000000006366,0.0890269887005005,0.06522652161257263,0.8658806392727642,0.08698142232571514,0.06316419518553121,0.8655138337206313,94.58759604363884,0.09253301784767957,0.06714344591600974,0.8597534094552953,0.1218762198911478,0.09377138183047855,0.72516984988446,0.09230000586411971,0.06674003123876575,0.8550747730355632,98.9260092541495,0.09724912132355885,0.07208392406161114,0.8337379115589761,0.08840834481502771,0.06417085533924158,0.8647469309209984,96.52757142250711,0.08982257935023212,0.06762029849164328,0.8597952455678927,0.08759841183400364,0.06361073364415513,0.8668619177706866,95.92902322027422,1.02699999999993,10.273000000000025
wregular,0.35000000000002274,0.03999999999996362,0.09280902478745709,0.07198901056684555,0.8397409904390135,0.09009289629108373,0.06652339829368224,0.8689482680765813,95.41962049496965,0.09758431184278815,0.07111171173898449,0.8661132482831055,0.13398709618706817,0.1106572334906609,0.6666105823966922,0.09228592063679415,0.06819681332989849,0.8730789028990448,98.65008277794286,0.09206680596256508,0.07154604688578163,0.8415851729044634,0.09067417142212646,0.06692147662281653,0.8684359586054198,95.64036167593497,0.0911587892513299,0.07221870114664138,0.8480770090652184,0.09025088677744855,0.0666227403361048,0.8684980908501553,95.44509063123488,1,9.994000000000028
random,0.3569999999999709,0.03899999999998727,0.09853015055147817,0.07242235675971334,0.8440712680023515,0.10023795343043573,0.07455990057315724,0.8613648310720831,93.81075688754935,0.10287955702604183,0.07739226981335648,0.8677446322406637,0.14248328831056423,0.11000867131674662,0.6262488346022524,0.10250088291069365,0.07683857723038127,0.8643422604101121,98.27652077938616,0.10358062205436043,0.07648340979218794,0.8083141554746519,0.10180774433037681,0.0762480201664147,0.8644697298985761,97.1685698518487,0.10462644617759798,0.07656795726066767,0.7997101204495708,0.10084243761912691,0.07555342818144901,0.8662676280267676,95.92477819756336,1.0149999999999864,9.947000000000003
wclust,0.40600000000006276,0.2880000000000109,0.07831017765721719,0.060204755099403345,0.904618734460854,0.11085476695461241,0.0786412812809009,0.7303742263992857,87.53661332088126,0.17023407908147925,0.11226002243931546,0.5106224929147511,0.1884487548775253,0.14433370708656806,0.32493907154553114,0.15318614732277996,0.10178924730348264,0.5548385871152083,96.22192978732437,0.1037833413932476,0.07707938120223581,0.8593233166771173,0.11129723177416638,0.07921081520676501,0.7237805495386027,88.25826718172942,0.09202656719517972,0.07437140980914236,0.8682915217219553,0.11164200430447042,0.0794195150960168,0.7281138163353637,88.07997622787282,0.9939999999999145,9.708000000000084
sclust,0.5739999999999554,0.2839999999999918,0.06331152772263225,0.04956415069989162,0.9302842771381448,0.08644770267487596,0.06464688223881779,0.827450977909697,74.48741350766227,0.12620443265168332,0.08805703774193499,0.7040826640253496,0.13562834537591534,0.10746758869237498,0.69673045118721,0.11848406091827952,0.0824983869200285,0.7229539431544337,93.0891030267012,0.12312283368919252,0.10072785154141484,0.723974586948854,0.12282001679034782,0.08546441278804497,0.7097012096408936,96.37050558220487,0.11623632933343052,0.09429110690471096,0.7507179884457177,0.11330404189318617,0.07920011116952384,0.739307187329014,89.73129006240184,0.9289999999999736,8.493000000000052
sregular,0.35400000000004184,0.03999999999996362,0.11368827297774786,0.0844348000037713,0.7825316438000987,0.07934894871900305,0.06118838992629768,0.917894943653511,98.348686165471,0.08111713521660997,0.062467857892459656,0.918955531029668,0.1347225476718363,0.10810604686255529,0.7376624668775188,0.08035535239078602,0.06196263828674466,0.9188676536044263,99.49908732011717,0.10372761455669535,0.08322012465169515,0.8546881256609161,0.07965678285214546,0.061448402413886265,0.9180844094576888,98.51424205119498,0.10261439019696939,0.07927951721340631,0.8423691158314605,0.0791213510841793,0.06101337944810148,0.9172976672558465,97.63976737275544,1.0119999999999436,10.067999999999984
wregular,0.3530000000000655,0.03899999999998727,0.08618432954594508,0.06494295080956887,0.8901559923106293,0.090367039348446615,0.06850129283916781,0.8714849042287423,97.84352846287727,0.0922428180177029,0.0701406467403134,0.873823281955033,0.13216393719574865,0.10022435919202,0.6761468594180108,0.09183713743710337,0.06971906745526178,0.871548704933548,99.45239207029758,0.08969826889283392,0.06800757474323692,0.8772556830098854,0.0873875712033626,0.06670575439705484,0.8767353547681648,95.5469711762958,0.09165530733559016,0.06848724448935502,0.8644813076289961,0.08823043328863607,0.06731040254712103,0.8778423080458995,96.55728658148321,1.0090000000000146,9.728999999999928
random,0.35799999999994725,0.03999999999996362,0.09072957085042486,0.06838571899126504,0.8764415678004446,0.08429044220963836,0.06045347577785583,0.8750030328715205,93.70463131977756,0.09244226004190687,0.06575813295139718,0.8618324904518987,0.15017894591740205,0.11341909145407328,0.5907001539883479,0.089470829066864,0.06324058319083535,0.8565749490341382,95.27953474551089,0.09589905359597982,0.07297116032866972,0.8642199229588371,0.08451690472141044,0.06047580247712696,0.872283653321282,92.79619645965106,0.0930908598775896,0.06905754343566207,0.866485920387881,0.08229269909227853,0.05917651528937629,0.8780380984849924,89.9308061298128,0.9849999999999,9.521000000000072
wclust,0.47300000000007003,0.2839999999999918,0.08209034559069792,0.06405592969728477,0.8374389782391443,0.09725218231190931,0.072865934591961945,0.808661043386416,79.89557244131255,0.11934440568617305,0.0889166398107431,0.7807287508417526,0.1196512259967516,0.09943373075656901,0.634348837773576,0.10428907736626478,0.07688286760038815,0.8065818846723175,86.53478796111558,0.10759581552549508,0.09045829336388347,0.7224756663503604,0.10560163416960225,0.0777981638040903,0.8026848185748974,86.89985991425054,0.09838020835666933,0.08117116001996368,0.7627617900383084,0.10281863578424612,0.07611480879580308,0.8095841928120071,85.69427346436304,0.9900000000000091,9.532000000000039
sclust,0.5489999999999782,0.2799999999999727,0.0838932233028087,0.05925278758483627,0.867083978218737,0.10915834266561895,0.08137530753444319,0.7775630413800849,89.51054888143652,0.11640239131572712,0.08771315386375911,0.7763452609134887,0.1587502701007423,0.12811760356806218,0.46820158153980707,0.11532289372508032,0.08665446021635835,0.7707450853618156,98.99817464023432,0.11973803232627987,0.08993157085074734,0.7141795158670827,0.11513969030084158,0.08643235172648107,0.7684441775486421,98.70951309589506,0.1224817897497133,0.09629946659119179,0.6863878682323057,0.1150959521121887,0.08644615842277255,0.7695596695706717,98.83686377722121,0.9630000000000791,9.048999999999978
