"","method","variate","design","number","RMSE","k","methodID","rRMSE"
"956","random_caret_5k","AGB","simpleRandom",56,27.5058444896946,NA,1,0.730567613215893
"957","random_caret_5k","AGB","simpleRandom",57,26.7585660049311,NA,1,-0.404997979781488
"958","random_caret_5k","AGB","simpleRandom",58,27.3587982871748,NA,1,0.332072934287069
"959","random_caret_5k","AGB","simpleRandom",59,27.2680304598614,NA,1,0.583517869044773
"960","random_caret_5k","AGB","simpleRandom",60,26.5959020212374,NA,1,-0.550413103288289
"961","random_caret_5k","AGB","simpleRandom",61,26.341887747305,NA,1,-0.373976538990732
"962","random_caret_5k","AGB","simpleRandom",62,27.3540198625311,NA,1,0.520708382395739
"963","random_caret_5k","AGB","simpleRandom",63,26.3107388266404,NA,1,-0.890541124211012
"964","random_caret_5k","AGB","simpleRandom",64,27.7979434163014,NA,1,1.19390765848278
"965","random_caret_5k","AGB","simpleRandom",65,26.6109283274806,NA,1,-0.269729836550916
"966","random_caret_5k","AGB","simpleRandom",66,27.0088937712824,NA,1,0.605354415710401
"967","random_caret_5k","AGB","simpleRandom",67,26.620601116223,NA,1,-0.28848679990697
"968","random_caret_5k","AGB","simpleRandom",68,26.6053561045886,NA,1,-0.625156393961618
"969","random_caret_5k","AGB","simpleRandom",69,26.8459210751072,NA,1,-0.121341965409911
"970","random_caret_5k","AGB","simpleRandom",70,26.85628394202,NA,1,0.0694516484176155
"971","random_caret_5k","AGB","simpleRandom",71,26.7031009262188,NA,1,-0.0680311883123785
"972","random_caret_5k","AGB","simpleRandom",72,26.4966433151491,NA,1,-0.357945819329856
"973","random_caret_5k","AGB","simpleRandom",73,27.0405337797659,NA,1,0.202492157855382
"974","random_caret_5k","AGB","simpleRandom",74,27.2091842143222,NA,1,0.259037551362351
"975","random_caret_5k","AGB","simpleRandom",75,27.1233698630058,NA,1,0.250374911801551
"976","random_caret_5k","AGB","simpleRandom",76,26.8679158203052,NA,1,0.139034515370824
"977","random_caret_5k","AGB","simpleRandom",77,27.1565462243489,NA,1,0.422127512289194
"978","random_caret_5k","AGB","simpleRandom",78,26.4509297715905,NA,1,-0.283641657147875
"979","random_caret_5k","AGB","simpleRandom",79,27.5580819469394,NA,1,1.04772883909397
"980","random_caret_5k","AGB","simpleRandom",80,26.8926839774393,NA,1,0.473250133047387
"981","random_caret_5k","AGB","simpleRandom",81,26.697947235308,NA,1,-0.181086097815996
"982","random_caret_5k","AGB","simpleRandom",82,26.8922829335401,NA,1,0.0475075804530469
"983","random_caret_5k","AGB","simpleRandom",83,26.5706812975436,NA,1,-0.263596577173811
"984","random_caret_5k","AGB","simpleRandom",84,26.3988380850454,NA,1,-0.557281545193135
"985","random_caret_5k","AGB","simpleRandom",85,26.338795326977,NA,1,-0.556458804483146
"986","random_caret_5k","AGB","simpleRandom",86,27.0378823366805,NA,1,0.0389328654330399
"987","random_caret_5k","AGB","simpleRandom",87,27.1713275004668,NA,1,0.376730145435161
"988","random_caret_5k","AGB","simpleRandom",88,26.9048057036985,NA,1,0.439409146256043
"989","random_caret_5k","AGB","simpleRandom",89,27.2360100435508,NA,1,0.282936693191772
"990","random_caret_5k","AGB","simpleRandom",90,26.3707598766761,NA,1,-0.12323221880543
"991","random_caret_5k","AGB","simpleRandom",91,27.6382088736331,NA,1,1.26407067571606
"992","random_caret_5k","AGB","simpleRandom",92,26.871697831144,NA,1,-0.19768463460996
"993","random_caret_5k","AGB","simpleRandom",93,25.6494056618646,NA,1,-0.871012605372101
"994","random_caret_5k","AGB","simpleRandom",94,27.1902845843306,NA,1,0.740597561437735
"995","random_caret_5k","AGB","simpleRandom",95,27.5300948816624,NA,1,0.965465455632561
"996","random_caret_5k","AGB","simpleRandom",96,27.025069491844,NA,1,0.35712876866803
"997","random_caret_5k","AGB","simpleRandom",97,26.516424760012,NA,1,-0.142553702957475
"998","random_caret_5k","AGB","simpleRandom",98,27.2822653725626,NA,1,0.444179723138401
"999","random_caret_5k","AGB","simpleRandom",99,26.9522028802856,NA,1,-0.00529876742848856
"1000","random_caret_5k","AGB","simpleRandom",100,27.8872585689184,NA,1,1.41148672865458
"1001","spatial_caret_5k","AGB","clusterGapped",4,28.3032382189502,NA,1,-2.47164120338979
"1002","spatial_caret_5k","AGB","clusterGapped",62,26.0920494154327,NA,1,-6.28976560556594
"1003","spatial_caret_5k","AGB","clusterGapped",70,29.732935072306,NA,1,0.298509164461308
"1004","spatial_caret_5k","AGB","clusterGapped",76,28.4334723247228,NA,1,-4.17331761547575
"1005","spatial_caret_5k","AGB","clusterGapped",77,29.9077373225099,NA,1,0.625636600128107
"1006","spatial_caret_5k","AGB","clusterMedium",16,28.9900142899127,NA,1,1.70585323342184
"1007","spatial_caret_5k","AGB","clusterMedium",17,29.0314791202953,NA,1,1.74102186714197
"1008","spatial_caret_5k","AGB","clusterMedium",42,31.9512558995644,NA,1,4.86704825630718
"1009","spatial_caret_5k","AGB","clusterMedium",46,31.0631972230668,NA,1,4.18823603561977
"1010","spatial_caret_5k","AGB","clusterMedium",49,31.8961388326299,NA,1,5.1977086726939
"1011","spatial_caret_5k","AGB","clusterMedium",55,33.0091921267048,NA,1,5.89175472673477
"1012","spatial_caret_5k","AGB","clusterMedium",63,31.1458648289084,NA,1,4.3310420463946
"1013","spatial_caret_5k","AGB","clusterMedium",68,30.7103859931771,NA,1,4.01348875855295
"1014","spatial_caret_5k","AGB","clusterMedium",76,30.9255420271635,NA,1,3.52236200925622
"1015","spatial_caret_5k","AGB","clusterMedium",80,29.6792877726317,NA,1,2.28592211773642
"1016","spatial_caret_5k","AGB","clusterMedium",92,30.1829087716471,NA,1,3.35860706126429
"1017","spatial_caret_5k","AGB","clusterStrong",14,32.3851520078367,NA,1,3.81261912757862
"1018","spatial_caret_5k","AGB","clusterStrong",22,32.4167870227956,NA,1,3.00560484196925
"1019","spatial_caret_5k","AGB","clusterStrong",24,33.2704456568943,NA,1,4.93619947596839
"1020","spatial_caret_5k","AGB","clusterStrong",33,29.7942823113526,NA,1,-0.174965536286891
"1021","spatial_caret_5k","AGB","clusterStrong",62,34.6232140980363,NA,1,6.35172493632398
"1022","spatial_caret_5k","AGB","clusterStrong",65,29.9174056327078,NA,1,0.358907273736104
"1023","spatial_caret_5k","AGB","clusterStrong",67,32.0604266968171,NA,1,3.16478998080213
"1024","spatial_caret_5k","AGB","clusterStrong",77,34.9521827962817,NA,1,5.96352157143766
"1025","spatial_caret_5k","AGB","regular",17,29.9161525537028,NA,1,2.96959313041277
"1026","spatial_caret_5k","AGB","regular",25,30.3540869942258,NA,1,3.86411198568093
"1027","spatial_caret_5k","AGB","regular",49,29.9266432480969,NA,1,3.15603792933853
"1028","spatial_caret_5k","AGB","regular",52,30.8530431579508,NA,1,4.47143044626205
"1029","spatial_caret_5k","AGB","regular",59,30.8123342452904,NA,1,3.95016810859053
"1030","spatial_caret_5k","AGB","regular",64,30.0363423817114,NA,1,3.35830373945762
"1031","spatial_caret_5k","AGB","regular",79,30.276810864398,NA,1,3.77415458139875
"1032","spatial_caret_5k","AGB","regular",99,30.0127602955194,NA,1,3.48921721807869
"1033","spatial_caret_5k","AGB","simpleRandom",38,30.9189430591631,NA,1,4.32762548819171
"1034","spatial_caret_5k","AGB","simpleRandom",41,30.3116450957317,NA,1,3.75864776221637
"1035","spatial_caret_5k","AGB","simpleRandom",55,30.5812725982177,NA,1,3.59059294435117
"1036","spatial_caret_5k","AGB","simpleRandom",80,30.7864517357933,NA,1,4.36701789140139
"1037","spatial_caret_5k","AGB","simpleRandom",87,30.2658827705841,NA,1,3.47128541555248
"1038","knndm_caret_5k_3","AGB","clusterGapped",1,28.7223413615392,NA,1,-0.759365721590676
"1039","knndm_caret_5k_3","AGB","clusterGapped",2,27.5605961800696,NA,1,-1.51862543339334
"1040","knndm_caret_5k_3","AGB","clusterGapped",3,27.4704863937952,NA,1,-3.36051763993592
"1041","knndm_caret_5k_3","AGB","clusterGapped",4,26.8766587598165,NA,1,-3.89822066252355
"1042","knndm_caret_5k_3","AGB","clusterGapped",5,27.3642763145564,NA,1,-2.81346440550521
"1043","knndm_caret_5k_3","AGB","clusterGapped",6,28.2043519415434,NA,1,-0.947249130444412
"1044","knndm_caret_5k_3","AGB","clusterGapped",7,26.7126421549291,NA,1,-4.52689939623994
"1045","knndm_caret_5k_3","AGB","clusterGapped",8,27.2315783381983,NA,1,-3.21189870367469
"1046","knndm_caret_5k_3","AGB","clusterGapped",9,25.9351697003922,NA,1,-6.38942840424996
"1047","knndm_caret_5k_3","AGB","clusterGapped",10,27.0110039907873,NA,1,-3.98380267962822
"1048","knndm_caret_5k_3","AGB","clusterGapped",11,29.893070559754,NA,1,0.448505657280329
"1049","knndm_caret_5k_3","AGB","clusterGapped",12,27.3098672895393,NA,1,-4.73972862920868
"1050","knndm_caret_5k_3","AGB","clusterGapped",13,26.6275821611675,NA,1,-4.24107282015623
"1051","knndm_caret_5k_3","AGB","clusterGapped",14,29.4282618509627,NA,1,0.25247332662175
"1052","knndm_caret_5k_3","AGB","clusterGapped",15,27.947264010022,NA,1,-3.78318067771046
"1053","knndm_caret_5k_3","AGB","clusterGapped",16,28.5203157002703,NA,1,-4.21407800275394
"1054","knndm_caret_5k_3","AGB","clusterGapped",17,29.3587154148933,NA,1,-0.337955483236367
"1055","knndm_caret_5k_3","AGB","clusterGapped",18,26.9001355722183,NA,1,-3.07183533064321
"1056","knndm_caret_5k_3","AGB","clusterGapped",19,27.3644267754164,NA,1,-3.53590544058043
"1057","knndm_caret_5k_3","AGB","clusterGapped",20,29.1881341262837,NA,1,-0.528714714283435
"1058","knndm_caret_5k_3","AGB","clusterGapped",21,30.4473473351522,NA,1,0.402765464859527
"1059","knndm_caret_5k_3","AGB","clusterGapped",22,27.7650981307248,NA,1,-2.35834725725524
"1060","knndm_caret_5k_3","AGB","clusterGapped",23,26.8395863592468,NA,1,-4.35761438514423
"1061","knndm_caret_5k_3","AGB","clusterGapped",24,28.5816948275073,NA,1,-0.121165825765331
"1062","knndm_caret_5k_3","AGB","clusterGapped",25,29.7767018002428,NA,1,-0.922929965884023
"1063","knndm_caret_5k_3","AGB","clusterGapped",26,28.7918653765925,NA,1,-1.66716900171498
"1064","knndm_caret_5k_3","AGB","clusterGapped",27,25.7878172795141,NA,1,-6.30507843118508
"1065","knndm_caret_5k_3","AGB","clusterGapped",28,27.3986430007328,NA,1,-3.84761761288107
"1066","knndm_caret_5k_3","AGB","clusterGapped",29,25.8638680951698,NA,1,-5.48364370284544
"1067","knndm_caret_5k_3","AGB","clusterGapped",30,28.5967936870614,NA,1,-1.00378007118055
"1068","knndm_caret_5k_3","AGB","clusterGapped",31,27.9257507210612,NA,1,-1.69799776043876
"1069","knndm_caret_5k_3","AGB","clusterGapped",32,28.0296384380711,NA,1,-1.77781174188044
"1070","knndm_caret_5k_3","AGB","clusterGapped",33,30.0872249364748,NA,1,0.0633415077318347
"1071","knndm_caret_5k_3","AGB","clusterGapped",34,30.0100217727607,NA,1,0.318873336122838
"1072","knndm_caret_5k_3","AGB","clusterGapped",35,26.4448754591657,NA,1,-4.10024942245674
"1073","knndm_caret_5k_3","AGB","clusterGapped",36,28.0856724830357,NA,1,-3.69879786377966
"1074","knndm_caret_5k_3","AGB","clusterGapped",37,28.5883683029097,NA,1,-2.50987439020008
"1075","knndm_caret_5k_3","AGB","clusterGapped",38,27.0148322992605,NA,1,-2.86764446338274
"1076","knndm_caret_5k_3","AGB","clusterGapped",39,27.8220087938662,NA,1,-2.94143297679082
"1077","knndm_caret_5k_3","AGB","clusterGapped",40,26.4462063399128,NA,1,-6.62062412509094
"1078","knndm_caret_5k_3","AGB","clusterGapped",41,27.806451081451,NA,1,-1.43321692568306
"1079","knndm_caret_5k_3","AGB","clusterGapped",42,30.6325491591561,NA,1,0.94367445367865
"1080","knndm_caret_5k_3","AGB","clusterGapped",43,27.0677247073362,NA,1,-5.30838482801422
"1081","knndm_caret_5k_3","AGB","clusterGapped",44,25.0922221767085,NA,1,-8.12884795588097
"1082","knndm_caret_5k_3","AGB","clusterGapped",45,29.9486398995377,NA,1,0.635170633838538
"1083","knndm_caret_5k_3","AGB","clusterGapped",46,25.6972687810411,NA,1,-5.63143230330799
"1084","knndm_caret_5k_3","AGB","clusterGapped",47,28.5358861101536,NA,1,-0.516162422246602
"1085","knndm_caret_5k_3","AGB","clusterGapped",48,28.0838148939379,NA,1,-2.76257974576794
"1086","knndm_caret_5k_3","AGB","clusterGapped",49,27.8711669620349,NA,1,-1.52067535768165
"1087","knndm_caret_5k_3","AGB","clusterGapped",50,28.9928463650208,NA,1,-0.436648183667202
"1088","knndm_caret_5k_3","AGB","clusterGapped",51,29.1202195843541,NA,1,-0.089911251770058
"1089","knndm_caret_5k_3","AGB","clusterGapped",52,27.8577624908066,NA,1,-1.64890268083338
"1090","knndm_caret_5k_3","AGB","clusterGapped",53,28.6112206289354,NA,1,-0.995776981359761
"1091","knndm_caret_5k_3","AGB","clusterGapped",54,25.4819410798327,NA,1,-6.71503267457681
"1092","knndm_caret_5k_3","AGB","clusterGapped",55,26.0692309085471,NA,1,-5.75591637739607
"1093","knndm_caret_5k_3","AGB","clusterGapped",56,24.8391635886945,NA,1,-8.96233866221433
"1094","knndm_caret_5k_3","AGB","clusterGapped",57,23.8757953576269,NA,1,-7.74419535845731
"1095","knndm_caret_5k_3","AGB","clusterGapped",58,23.0467382913247,NA,1,-9.88443354947789
"1096","knndm_caret_5k_3","AGB","clusterGapped",59,26.9970017941386,NA,1,-3.91087364190254
"1097","knndm_caret_5k_3","AGB","clusterGapped",60,28.1980498908794,NA,1,-1.31405386405573
"1098","knndm_caret_5k_3","AGB","clusterGapped",61,24.9666918478114,NA,1,-6.44937086992811
"1099","knndm_caret_5k_3","AGB","clusterGapped",62,26.3748071972092,NA,1,-6.00700782378947
"1100","knndm_caret_5k_3","AGB","clusterGapped",63,27.6896453054423,NA,1,-3.96540221250628
"1101","knndm_caret_5k_3","AGB","clusterGapped",64,28.1472452381628,NA,1,-2.13204401275299
"1102","knndm_caret_5k_3","AGB","clusterGapped",65,27.1478825004415,NA,1,-5.80339137631335
"1103","knndm_caret_5k_3","AGB","clusterGapped",66,29.0202943224676,NA,1,0.24461712822216
"1104","knndm_caret_5k_3","AGB","clusterGapped",67,25.011227536181,NA,1,-6.90764785442502
"1105","knndm_caret_5k_3","AGB","clusterGapped",68,26.1473400206395,NA,1,-5.11342781199507
"1106","knndm_caret_5k_3","AGB","clusterGapped",69,27.249058824639,NA,1,-3.81278395676238
"1107","knndm_caret_5k_3","AGB","clusterGapped",70,28.9080822393264,NA,1,-0.526343668518347
"1108","knndm_caret_5k_3","AGB","clusterGapped",71,28.0494549102305,NA,1,-2.82878640911483
"1109","knndm_caret_5k_3","AGB","clusterGapped",72,24.3021942833157,NA,1,-9.81891547384754
"1110","knndm_caret_5k_3","AGB","clusterGapped",73,28.7025503072796,NA,1,-0.845250725695923
"1111","knndm_caret_5k_3","AGB","clusterGapped",74,27.3705360390011,NA,1,-2.55975587438843
"1112","knndm_caret_5k_3","AGB","clusterGapped",75,26.5978230914697,NA,1,-5.48761190783307
"1113","knndm_caret_5k_3","AGB","clusterGapped",76,27.0362519705115,NA,1,-5.57053796968707
"1114","knndm_caret_5k_3","AGB","clusterGapped",77,29.7952364330886,NA,1,0.513135710706749
"1115","knndm_caret_5k_3","AGB","clusterGapped",78,25.5865035748079,NA,1,-7.49889724516186
"1116","knndm_caret_5k_3","AGB","clusterGapped",79,23.6906967734146,NA,1,-8.89326707140256
"1117","knndm_caret_5k_3","AGB","clusterGapped",80,27.6342036566897,NA,1,-1.56250650208526
"1118","knndm_caret_5k_3","AGB","clusterGapped",81,28.3803882223925,NA,1,-2.85084220332794
"1119","knndm_caret_5k_3","AGB","clusterGapped",82,28.6643254731034,NA,1,-0.122766007041239
"1120","knndm_caret_5k_3","AGB","clusterGapped",83,28.0240799506575,NA,1,-1.21908347263587
"1121","knndm_caret_5k_3","AGB","clusterGapped",84,23.3831773025572,NA,1,-8.27747176944989
"1122","knndm_caret_5k_3","AGB","clusterGapped",85,26.7730368232047,NA,1,-3.91695735385918
"1123","knndm_caret_5k_3","AGB","clusterGapped",86,30.1069164318182,NA,1,-0.205335923304542
"1124","knndm_caret_5k_3","AGB","clusterGapped",87,22.3120343853351,NA,1,-11.022766473881
"1125","knndm_caret_5k_3","AGB","clusterGapped",88,27.4479776433126,NA,1,-3.08723712970133
"1126","knndm_caret_5k_3","AGB","clusterGapped",89,28.0324800239796,NA,1,-2.31070431351373
"1127","knndm_caret_5k_3","AGB","clusterGapped",90,29.0651103069623,NA,1,-1.45638868962963
"1128","knndm_caret_5k_3","AGB","clusterGapped",91,25.3407421287257,NA,1,-10.4525728209979
"1129","knndm_caret_5k_3","AGB","clusterGapped",92,24.461447570666,NA,1,-9.72961904629374
"1130","knndm_caret_5k_3","AGB","clusterGapped",93,25.7255517969741,NA,1,-6.34139507099971
"1131","knndm_caret_5k_3","AGB","clusterGapped",94,26.01725449824,NA,1,-4.50752197876383
"1132","knndm_caret_5k_3","AGB","clusterGapped",95,28.1572256874589,NA,1,-1.53027802930945
"1133","knndm_caret_5k_3","AGB","clusterGapped",96,27.6180469698104,NA,1,-3.3959971342614
"1134","knndm_caret_5k_3","AGB","clusterGapped",97,27.0056501286082,NA,1,-4.20710142353504
"1135","knndm_caret_5k_3","AGB","clusterGapped",98,26.9531497758484,NA,1,-2.4323756343192
"1136","knndm_caret_5k_3","AGB","clusterGapped",99,25.8943034866495,NA,1,-5.05833226832098
"1137","knndm_caret_5k_3","AGB","clusterGapped",100,27.3412012586171,NA,1,-3.265792890972
"1138","knndm_caret_5k_3","AGB","clusterMedium",1,25.3991011772886,NA,1,-2.03096774235406
"1139","knndm_caret_5k_3","AGB","clusterMedium",2,26.3527211270494,NA,1,-0.719040224426809
"1140","knndm_caret_5k_3","AGB","clusterMedium",3,26.5177279219734,NA,1,-0.506147957452974
"1141","knndm_caret_5k_3","AGB","clusterMedium",4,26.8616735234879,NA,1,-0.249400971661281
"1142","knndm_caret_5k_3","AGB","clusterMedium",5,26.0652117788119,NA,1,-1.26356336558026
"1143","knndm_caret_5k_3","AGB","clusterMedium",6,29.055360329132,NA,1,2.19204244571213
"1144","knndm_caret_5k_3","AGB","clusterMedium",7,27.7472417626875,NA,1,0.449027707791021
"1145","knndm_caret_5k_3","AGB","clusterMedium",8,27.1888625446239,NA,1,0.307741346596377
"1146","knndm_caret_5k_3","AGB","clusterMedium",9,26.737274220469,NA,1,-0.769348539341284
"1147","knndm_caret_5k_3","AGB","clusterMedium",10,27.1506241868796,NA,1,0.274155428721983
"1148","knndm_caret_5k_3","AGB","clusterMedium",11,26.5171789321285,NA,1,-0.407762532579426
"1149","knndm_caret_5k_3","AGB","clusterMedium",12,26.651530412238,NA,1,-0.472954701899333
"1150","knndm_caret_5k_3","AGB","clusterMedium",13,26.9220444913618,NA,1,-0.128259847702093
"1151","knndm_caret_5k_3","AGB","clusterMedium",14,28.4675291517219,NA,1,1.69156169630546
"1152","knndm_caret_5k_3","AGB","clusterMedium",15,26.5149386945932,NA,1,-0.730530618641176
"1153","knndm_caret_5k_3","AGB","clusterMedium",16,25.6125391165873,NA,1,-1.67162193990356
"1154","knndm_caret_5k_3","AGB","clusterMedium",17,25.6583559692425,NA,1,-1.63210128391077
"1155","knndm_caret_5k_3","AGB","clusterMedium",18,27.0675637978704,NA,1,0.0834425885670207
"1156","knndm_caret_5k_3","AGB","clusterMedium",19,26.3496804747469,NA,1,-0.644517462349967
"1157","knndm_caret_5k_3","AGB","clusterMedium",20,27.525816093718,NA,1,0.76806953655268
"1158","knndm_caret_5k_3","AGB","clusterMedium",21,27.7570750114111,NA,1,0.770056583939766
"1159","knndm_caret_5k_3","AGB","clusterMedium",22,25.8991701971762,NA,1,-1.11888038666756
"1160","knndm_caret_5k_3","AGB","clusterMedium",23,28.0703556691484,NA,1,1.48557099435434
"1161","knndm_caret_5k_3","AGB","clusterMedium",24,27.4234047600976,NA,1,0.383257300356156
"1162","knndm_caret_5k_3","AGB","clusterMedium",25,27.5079581821873,NA,1,0.595001911588131
"1163","knndm_caret_5k_3","AGB","clusterMedium",26,27.5359469444029,NA,1,0.823547399948747
"1164","knndm_caret_5k_3","AGB","clusterMedium",27,26.974710630978,NA,1,-0.122685499109142
"1165","knndm_caret_5k_3","AGB","clusterMedium",28,26.9604430897971,NA,1,0.272534519329984
"1166","knndm_caret_5k_3","AGB","clusterMedium",29,26.026797209262,NA,1,-1.3601908002039
"1167","knndm_caret_5k_3","AGB","clusterMedium",30,26.8573866165161,NA,1,-0.421796369140761
"1168","knndm_caret_5k_3","AGB","clusterMedium",31,28.1582297101804,NA,1,0.773407407451419
"1169","knndm_caret_5k_3","AGB","clusterMedium",32,29.3751468939432,NA,1,2.73026195431485
"1170","knndm_caret_5k_3","AGB","clusterMedium",33,28.2464073036244,NA,1,1.33028563023435
"1171","knndm_caret_5k_3","AGB","clusterMedium",34,28.0464350567292,NA,1,1.09677836707349
"1172","knndm_caret_5k_3","AGB","clusterMedium",35,26.5215110981627,NA,1,0.0428480330041943
"1173","knndm_caret_5k_3","AGB","clusterMedium",36,27.3220678740628,NA,1,0.551037050153134
"1174","knndm_caret_5k_3","AGB","clusterMedium",37,26.5510157296838,NA,1,-0.430210383171673
"1175","knndm_caret_5k_3","AGB","clusterMedium",38,27.6949498280351,NA,1,0.869041768158556
"1176","knndm_caret_5k_3","AGB","clusterMedium",39,26.6115908705465,NA,1,-0.424994778057549
"1177","knndm_caret_5k_3","AGB","clusterMedium",40,27.3988881560407,NA,1,0.330706922494645
"1178","knndm_caret_5k_3","AGB","clusterMedium",41,27.593399088974,NA,1,0.996060973156599
"1179","knndm_caret_5k_3","AGB","clusterMedium",42,28.6260988113211,NA,1,1.54189116806393
"1180","knndm_caret_5k_3","AGB","clusterMedium",43,27.6379941339901,NA,1,0.470428591179878
"1181","knndm_caret_5k_3","AGB","clusterMedium",44,27.9050923944421,NA,1,0.91994711177373
"1182","knndm_caret_5k_3","AGB","clusterMedium",45,27.8348676233831,NA,1,1.37941203294486
"1183","knndm_caret_5k_3","AGB","clusterMedium",46,27.4900359309522,NA,1,0.615074743505129
"1184","knndm_caret_5k_3","AGB","clusterMedium",47,27.6096838579807,NA,1,1.21236488668859
"1185","knndm_caret_5k_3","AGB","clusterMedium",48,25.5040916135166,NA,1,-2.20599589096798
"1186","knndm_caret_5k_3","AGB","clusterMedium",49,27.6865047041343,NA,1,0.988074544198309
"1187","knndm_caret_5k_3","AGB","clusterMedium",50,26.7902221785212,NA,1,-0.282982169054829
"1188","knndm_caret_5k_3","AGB","clusterMedium",51,25.699689103313,NA,1,-1.6271255333695
"1189","knndm_caret_5k_3","AGB","clusterMedium",52,26.4652508791221,NA,1,-0.644332455939409
"1190","knndm_caret_5k_3","AGB","clusterMedium",53,27.0550399521438,NA,1,-0.0397003373094122
"1191","knndm_caret_5k_3","AGB","clusterMedium",54,26.693226755513,NA,1,-0.513294258369179
"1192","knndm_caret_5k_3","AGB","clusterMedium",55,28.3794538141062,NA,1,1.26201641413622
"1193","knndm_caret_5k_3","AGB","clusterMedium",56,26.6045028640122,NA,1,-0.433623042959091
"1194","knndm_caret_5k_3","AGB","clusterMedium",57,26.6808360942963,NA,1,-0.374752358701169
"1195","knndm_caret_5k_3","AGB","clusterMedium",58,26.6141323036462,NA,1,-0.0242171131854398
"1196","knndm_caret_5k_3","AGB","clusterMedium",59,26.0306142590002,NA,1,-0.822068115509119
"1197","knndm_caret_5k_3","AGB","clusterMedium",60,26.9018917555822,NA,1,-0.0770361302420746
"1198","knndm_caret_5k_3","AGB","clusterMedium",61,26.6899210075705,NA,1,-0.623453221583024
"1199","knndm_caret_5k_3","AGB","clusterMedium",62,26.8930413812268,NA,1,-0.085504522636306
"1200","knndm_caret_5k_3","AGB","clusterMedium",63,27.2268973170134,NA,1,0.412074534499634
"1201","knndm_caret_5k_3","AGB","clusterMedium",64,27.3614659954262,NA,1,0.00804238164392856
"1202","knndm_caret_5k_3","AGB","clusterMedium",65,27.9496463913244,NA,1,1.10034640861554
"1203","knndm_caret_5k_3","AGB","clusterMedium",66,26.34387293967,NA,1,-1.20031718012455
"1204","knndm_caret_5k_3","AGB","clusterMedium",67,26.0616760203155,NA,1,-1.5279366341672
"1205","knndm_caret_5k_3","AGB","clusterMedium",68,27.1060838279054,NA,1,0.409186593281216
"1206","knndm_caret_5k_3","AGB","clusterMedium",69,28.4998827458706,NA,1,1.24833186533239
"1207","knndm_caret_5k_3","AGB","clusterMedium",70,28.7203172562826,NA,1,1.70335033793248
"1208","knndm_caret_5k_3","AGB","clusterMedium",71,27.5845477526997,NA,1,0.584218183219953
"1209","knndm_caret_5k_3","AGB","clusterMedium",72,25.2860110539258,NA,1,-1.77142557855829
"1210","knndm_caret_5k_3","AGB","clusterMedium",73,26.4942304686489,NA,1,-0.60582745737652
"1211","knndm_caret_5k_3","AGB","clusterMedium",74,25.963476564623,NA,1,-1.45008186619246
"1212","knndm_caret_5k_3","AGB","clusterMedium",75,27.2288352315239,NA,1,0.174054747568142
"1213","knndm_caret_5k_3","AGB","clusterMedium",76,27.6999539939729,NA,1,0.296773976065605
"1214","knndm_caret_5k_3","AGB","clusterMedium",77,26.7605837514101,NA,1,0.177389802692598
"1215","knndm_caret_5k_3","AGB","clusterMedium",78,25.21696819347,NA,1,-1.98153620023601
"1216","knndm_caret_5k_3","AGB","clusterMedium",79,25.6298308447778,NA,1,-0.872589506123216
"1217","knndm_caret_5k_3","AGB","clusterMedium",80,26.2459520609633,NA,1,-1.14741359393202
"1218","knndm_caret_5k_3","AGB","clusterMedium",81,26.0706260918147,NA,1,-1.1866279348317
"1219","knndm_caret_5k_3","AGB","clusterMedium",82,25.9514823595279,NA,1,-1.19603323197934
"1220","knndm_caret_5k_3","AGB","clusterMedium",83,27.4520930937204,NA,1,0.884447047104654
"1221","knndm_caret_5k_3","AGB","clusterMedium",84,27.08426976701,NA,1,0.255948857014882
"1222","knndm_caret_5k_3","AGB","clusterMedium",85,27.0193565425546,NA,1,-0.122181131337268
"1223","knndm_caret_5k_3","AGB","clusterMedium",86,26.3253399970633,NA,1,-0.798265191836457
"1224","knndm_caret_5k_3","AGB","clusterMedium",87,25.6369491461917,NA,1,-1.35680279797268
"1225","knndm_caret_5k_3","AGB","clusterMedium",88,27.0648436807303,NA,1,0.260631656494002
"1226","knndm_caret_5k_3","AGB","clusterMedium",89,27.3046238244737,NA,1,0.818797701664877
"1227","knndm_caret_5k_3","AGB","clusterMedium",90,27.0638143059042,NA,1,-0.282631699842447
"1228","knndm_caret_5k_3","AGB","clusterMedium",91,26.9001077147804,NA,1,-0.090034143256954
"1229","knndm_caret_5k_3","AGB","clusterMedium",92,27.1560096422418,NA,1,0.331707931858933
"1230","knndm_caret_5k_3","AGB","clusterMedium",93,25.4305198694608,NA,1,-2.23273924473697
"1231","knndm_caret_5k_3","AGB","clusterMedium",94,26.5280406301819,NA,1,-0.536124151080184
"1232","knndm_caret_5k_3","AGB","clusterMedium",95,27.0647215309428,NA,1,-0.173967920512368
"1233","knndm_caret_5k_3","AGB","clusterMedium",96,27.1272072217713,NA,1,0.646524399540887
"1234","knndm_caret_5k_3","AGB","clusterMedium",97,28.2472269496716,NA,1,1.78233470338312
"1235","knndm_caret_5k_3","AGB","clusterMedium",98,26.9169206474678,NA,1,-0.280212470992058
"1236","knndm_caret_5k_3","AGB","clusterMedium",99,26.7951658979522,NA,1,-0.454129965683276
"1237","knndm_caret_5k_3","AGB","clusterMedium",100,26.7585447380633,NA,1,-0.121209817888246
"1238","knndm_caret_5k_3","AGB","clusterStrong",1,22.9644603388042,NA,1,-7.39529832699113
