dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm
wclust,0.08176949217026407,0.062068826091597244,0.8698095081077595,0.1213384175175554,0.08631679863658065,0.7273657380069565,0.11913154305152597,0.09326339758732666,0.7814249429309676,0.11042223171317703,0.08362625724383167,0.7935848680862692,0.09373895027179205,0.07470329749339452,0.8256700837685222
sclust,0.08188271975159171,0.05798824709054394,0.9174617906252815,0.11926779620216188,0.09292362705759027,0.7958940937075092,0.2027074430375998,0.1584260924248025,0.38612215853787474,0.15000448125624463,0.10634468723472831,0.6561924711663367,0.16822336583806216,0.11961549287336568,0.5644606653451248
sregular,0.11074435558896387,0.08329454709623388,0.7888121505257888,0.0841899277305437,0.06336791276575804,0.897093167931264,0.11725762070574582,0.0898712833335783,0.7727222465905184,0.11056346907852319,0.08293936301415185,0.7920787703828732,0.10830515864605436,0.08151747842457643,0.8022313386415731
wregular,0.10277925088683487,0.0785759200386752,0.8251265980906398,0.09534336659211148,0.0717372970571863,0.8867584995904413,0.1416763301811572,0.1121530918304381,0.625442518384949,0.10555787636257949,0.08003876724831833,0.7965078763426402,0.10346833712691386,0.07742453974916942,0.8010871783786092
random,0.09118548917860127,0.06679767315895607,0.8393812684793196,0.10431034551901043,0.07602966436799291,0.8436752992375925,0.12686802436901448,0.0955469873854642,0.7215921215796925,0.09250198714456202,0.06766543783577779,0.8408800100953164,0.09534648366109268,0.07030199221469462,0.8352814815500189
wclust,0.08231448254629523,0.06089203852508306,0.893908749762236,0.10534980614119821,0.078787473729244,0.80814997896396,0.14810109125221646,0.11553328587452573,0.6119221128319274,0.09240477301142505,0.0711688507240514,0.8690117284369402,0.09478594709700103,0.06848226937593893,0.8596002348675416
sclust,0.07951585139638874,0.05777751031202303,0.8905633251883815,0.12041544948102387,0.09138495678534483,0.7864602482408071,0.13727020847872132,0.1040739720356899,0.564763420813531,0.14303346201405254,0.10943985152761745,0.5279221322059391,0.13443710258557426,0.09470381560152571,0.5839389292874178
sregular,0.10214435528163748,0.07504099181639923,0.8123348859784983,0.08533441845136863,0.06538550877178537,0.8923625346433445,0.12992139310380077,0.09552647261915378,0.7000213716856056,0.10647595314973717,0.07818708261771269,0.7963315626696564,0.10236870020523285,0.07313319318787051,0.8125086736864382
wregular,0.09638183853196636,0.07222814987603732,0.8272596447559069,0.10118296915395471,0.0762612271583988,0.8742751280793841,0.13661709522986373,0.10657226522430854,0.6068227791595656,0.09653940271714631,0.07302350114713267,0.8318228291956701,0.09765809944467355,0.07177365349616467,0.8285512450689283
random,0.08487754863237254,0.06376560389199293,0.9127300657847867,0.09416724453561567,0.07285845621089318,0.8622155006878863,0.1512857297957551,0.10978398715342551,0.6526217925802238,0.09103937491953343,0.0659257196833038,0.8855941080096564,0.10084615002486248,0.07078462635328683,0.8499400251603778
wclust,0.08280721802841776,0.06215845987009505,0.8379356657535062,0.1277330817283906,0.09578801010122923,0.781217399835182,0.1349399343073249,0.10471241731820008,0.48574571862478483,0.11625707358362734,0.09095217532056074,0.6337327704724239,0.09914746873441907,0.07298600232683122,0.7277527989944821
sclust,0.08429333561743604,0.05759311492539942,0.8220094318100992,0.1372421323363478,0.10251536956295564,0.6794071729196096,0.12751590524279832,0.09632083459489045,0.6749142833170527,0.12064381218423943,0.09143654025390746,0.6419685105406171,0.12235621148850621,0.0893604235554735,0.6062778839330355
sregular,0.10710647125267406,0.08529955152327816,0.79717069386343,0.0862055761984943,0.06698343237500369,0.9036338633595007,0.12740372804439892,0.10379210814109384,0.7433944237790391,0.10882276406940931,0.087041567941031725,0.8305177861948103,0.10269337824346829,0.08104794226173624,0.845061202040256
wregular,0.1024184988301583,0.07797511144950263,0.8378931849573664,0.08321532785365644,0.06475282502582055,0.8963472307451429,0.16075723017017957,0.11820987456237667,0.5421228718523184,0.1022403967502913,0.07929056030254254,0.8445852910513859,0.10574824719402243,0.08072857197263884,0.8232630304760515
random,0.09463442069045118,0.07879763507186123,0.8748921183024416,0.08853576586131451,0.06677804953012521,0.886240716689089,0.11869920993410807,0.09797538263461242,0.7843091552285173,0.09842805382791846,0.07940511218198884,0.8471066747047433,0.09821393238606778,0.07868117578966544,0.8496329291067718
wclust,0.08302306439542181,0.06365766553285843,0.8832326445805412,0.10416922974691806,0.07340427605361226,0.8062557256160211,0.16253549945694928,0.13107766486880212,0.5215851132995132,0.08829103934848062,0.06867229947610913,0.8667067510679043,0.10208594100001897,0.07578058906980481,0.8202681645357537
sclust,0.08325007883028732,0.05564518326227864,0.8407991357969952,0.15772488477031496,0.11718563837936681,0.6704201575135019,0.1343939948342596,0.0975578651729226,0.5262202459624136,0.12494471991358747,0.09127701377107451,0.5807872785738721,0.12569625727481132,0.0821922849064941,0.5369431834651297
sregular,0.0991877649306119,0.07609412361675408,0.86413276000171,0.07793244991266907,0.059980197821125424,0.916068630553058,0.14082252805583012,0.11227805744940648,0.7027422667497237,0.10292764087707557,0.08069518135065756,0.8552044349510451,0.09839697615522455,0.07627550176671706,0.8662821840260395
wregular,0.09558934614555123,0.070421518447062,0.8418511737856557,0.09068932074995013,0.07004536056454755,0.890087305636849,0.1083826982538257,0.08307091729148067,0.7918561327474029,0.09469676326594785,0.07141862029075106,0.8514794628427153,0.0946172193971363,0.07042683179143558,0.8470443093993114
random,0.09364532674850397,0.06358527390178915,0.8277230668202956,0.10580418000536036,0.07620466037658843,0.8140787842467101,0.11987620221934926,0.09324199920697449,0.7525010391964255,0.09871220948604735,0.0671799517242269,0.8046175725176669,0.09428581829511512,0.06612209683355565,0.8372200112705135
wclust,0.08087475515147562,0.05820079882853976,0.8643295168103211,0.12249142862366924,0.0837352555759556,0.7328330877027012,0.1281173280818606,0.09915348224226853,0.650071347479383,0.12846417243027727,0.09578746056552664,0.6580302058966732,0.09307161855666565,0.07066546792308334,0.8107855115317993
sclust,0.07365542661253194,0.040796174770444636,0.8643959431367026,0.14225728553174652,0.10447314873967041,0.6430070216012371,0.11362087704574668,0.08765719767125943,0.7035257787083052,0.10953091183860997,0.07776037770837545,0.7072756372025871,0.11679266202325729,0.07829745041971407,0.6474193024327872
sregular,0.10338622297049926,0.07929494401488113,0.8039611397144121,0.08749450451716187,0.06806557773303168,0.8922668435594913,0.11481055286624917,0.08598817920819947,0.7447163988044186,0.10657741757843779,0.07900327250358398,0.792687336619405,0.101894907158986,0.07780564391342436,0.808826958764815
wregular,0.09372599505221124,0.06998483858575029,0.8465976641281759,0.09786970270403583,0.07360110200671723,0.8703121551229114,0.12326612780844332,0.09768783526717424,0.7653642273644283,0.1015596092896762,0.07782640382849927,0.8074607611577767,0.09547635868923114,0.07116610993082582,0.8288367699749111
random,0.08849229186153251,0.06266434170606236,0.8656464147262029,0.09362367040940289,0.06935694106753114,0.8649780397468043,0.14200493435755632,0.10846308216140294,0.5800477572660813,0.09816894364096564,0.06906882449897937,0.8209785427118456,0.09176798211696435,0.06775668962376193,0.8557395673547041
wclust,0.09740794253839914,0.07125399177673429,0.8723496838649508,0.09513582600423552,0.07130621255289206,0.8497190697223361,0.17871330404836458,0.13536561493185814,0.46383797407156635,0.17675507815722888,0.13206845783998258,0.5351401303683836,0.12556393474470037,0.09124414964575475,0.7503114730319136
sclust,0.08106894586384165,0.06246656619062647,0.9206259436326555,0.18981953618347827,0.1405989649084806,0.5512743504772519,0.16817847291920923,0.11821785580918814,0.5597017766273699,0.1645746402743503,0.12597775353701166,0.5872514452011683,0.1713122258514297,0.12334523769822592,0.5433717147830964
sregular,0.11287268948415738,0.0830806753193295,0.7832961308259537,0.09185686901074912,0.06560402312718011,0.8628597282234561,0.12814246654073555,0.10384728330593114,0.72309612303806,0.1049287878067393,0.08186658238016714,0.8352411198471136,0.10255411417325243,0.07739263294571823,0.8272198598628737
wregular,0.10307039416533437,0.07514108652381092,0.8185501626789611,0.09238985201622933,0.06764487301616971,0.8702538307993813,0.16002812642260353,0.1261688390979514,0.5565255109097209,0.11742591769914004,0.08169024501593687,0.7574430932028179,0.10433624731632514,0.07484846931136137,0.8141182082616587
random,0.09465792975440011,0.06919809931372775,0.8294009152350682,0.09822099684058612,0.07285215945336597,0.8490771472638479,0.14793454264986305,0.12262571625072023,0.5099024066403443,0.10016998889846802,0.07715754781160618,0.836672225281016,0.09687219020203756,0.06998324521343166,0.8149471433847923
wclust,0.0766641798383198,0.05304037025315067,0.856729352244636,0.12840934602087395,0.09280672167564048,0.7671887944143349,0.13328920094579755,0.09967309926437831,0.5393475570095434,0.10176212146795396,0.07047244663401198,0.7328023179822414,0.11290591085601215,0.07293586793550601,0.6587917630855183
sclust,0.07260293373325326,0.0521474205540338,0.926519481907643,0.13380079977855375,0.1020841357068451,0.7103287304375085,0.13351063610449107,0.1097841460248207,0.7948621159109298,0.14698761116374975,0.11549839755246107,0.7400499837224537,0.14331045481343105,0.10540515251946013,0.6599772590409811
sregular,0.09612968992166068,0.07515954824154981,0.8618290257919855,0.07936821248350699,0.06131323920091528,0.9115317936933804,0.1266830985689176,0.10072095696253723,0.779590833691808,0.10205452016613797,0.07893295367332576,0.8370252085083439,0.09244885303148485,0.07312239238252807,0.8701600805417204
wregular,0.09025941472836484,0.06724311341786013,0.8633035131357915,0.08797276347731654,0.06786606733702186,0.8768988571534044,0.1383642728412266,0.11193130040303287,0.6541405320047193,0.09427266352763913,0.06945484717054526,0.84930838223746985,0.09330187129691105,0.06875151818298607,0.8561130246789692
random,0.09899890474548041,0.07401585979165509,0.7950287489662166,0.10335447875355132,0.07745534632380742,0.8398645961447979,0.1404383090145279,0.10348979596764779,0.5266603126071764,0.09847901383618707,0.07276167098476241,0.7934966483492699,0.10271358971977022,0.07465991252103821,0.7751024709004881
wclust,0.0802782249451537,0.05746897543296219,0.8582503334622034,0.16626663501923847,0.11215695017842342,0.5476655513183551,0.10779735225822965,0.08620120842829347,0.7398533821052917,0.09529308421706895,0.07412182908965896,0.8017146146537784,0.09292929795544452,0.06920397016145288,0.8078015532563178
sclust,0.05242934487118705,0.035680796257716925,0.9461060054006334,0.231191532589382,0.15546610478668446,0.2998305371843993,0.08406046647195901,0.06315208593569696,0.8703476334574329,0.09546243348519667,0.06723220502587655,0.8284385067905178,0.14463884308514846,0.09260516331399482,0.604965304750333
sregular,0.09828565633974834,0.07959588534970807,0.858284215391649,0.08396578234445073,0.0625151329165892,0.8890093133597282,0.13924094548003393,0.110433765057167,0.7547705391943696,0.10402056958909621,0.08489252780882561,0.8672913544865846,0.09744863848014557,0.07995970652725781,0.8668993817581441
wregular,0.1057064389961924,0.07456732144298325,0.7996677189176852,0.10366255472210129,0.07582093079247304,0.8226735214957255,0.1479335574374397,0.11031988914100833,0.6229344843787842,0.10138368041207164,0.07717693702616299,0.8526567531248993,0.09990943155875846,0.07507674298350782,0.8567408067343054
random,0.09957049476680553,0.07714601808268576,0.8554969194635188,0.09602950127122965,0.07563167187182539,0.8870272618068926,0.1400669609524533,0.11322330056430772,0.7307745791369834,0.11099105229290504,0.0811074647551899,0.7829545502330744,0.09650713065633275,0.0749164000470005,0.8726440560025086
wclust,0.07457127599772648,0.05626900678548962,0.879720661721786,0.12409641637028704,0.08849481765817058,0.7473620304448039,0.13811178583399672,0.11113557035518498,0.590881994101578,0.0890483192690032,0.06842431766190878,0.822254000483779,0.09356432889064085,0.06833088504103013,0.7999575672045705
sclust,0.07518570874678562,0.054550184946514986,0.9232137015997804,0.11782263837408402,0.0882731207533382,0.7445607615019716,0.16188229115014338,0.13170195882052493,0.6508047947478458,0.1434513064064482,0.10651716766360524,0.7188330249434751,0.14001311219448806,0.10574450534615976,0.7295150875508182
sregular,0.0962226624966323,0.0710269580162553,0.8463430481482395,0.09361138675546406,0.06630729061359406,0.8507885140711094,0.12109722862681964,0.09259964741470997,0.7564169491981035,0.1020156924365121,0.07541373941455982,0.8288031196361837,0.09681013544713933,0.07073558688453681,0.8432419205728147
wregular,0.0996755465532306,0.07658059717563369,0.8055299733913939,0.0964295519123025,0.07276579963518798,0.8564066325246277,0.12321965085716073,0.09575689439200574,0.7078401938496772,0.09999843672423085,0.07520218756761352,0.8058467113826807,0.10040160572985202,0.07552598519214637,0.7992924562478675
random,0.10007202959554,0.07789727774723258,0.8662831874717137,0.0908276260225422,0.07037380496599722,0.8720746808417266,0.138395719757418,0.10661974511266802,0.7693326295981806,0.1050555594119653,0.08370351710514999,0.8488213184457529,0.10106464929867903,0.07931976769881681,0.8647075819528741
wclust,0.08223402759837597,0.062362274680013444,0.8577872788063206,0.12039431513711919,0.08688064706566583,0.7842874466306421,0.12086646480461512,0.09804207784519221,0.6777349178800659,0.10711425681381817,0.08444875552368661,0.7587444504568507,0.10418787281524561,0.07751956829952697,0.7581450553119301
sclust,0.07593623634318099,0.059576818333311646,0.8913088201841524,0.12871272093885858,0.09942163256036102,0.7988761786813747,0.19600214395440266,0.14908720334502712,0.04599105629055855,0.171840473105808,0.1356187625076901,0.2559013023460011,0.16385069814755718,0.11689062960537927,0.3280403125451942
sregular,0.10017516709423593,0.07545737396140179,0.8182437584275204,0.0845951198711569,0.06601006638284201,0.8917666596767212,0.15065312202781256,0.11506134512973165,0.5624143889891627,0.09340455577915285,0.07135014772906222,0.8505952930761431,0.09857799929611935,0.07445342444317095,0.8296785403931509
wregular,0.10184744183896892,0.07377324129140354,0.8247118018066202,0.09467258851132525,0.0739112227805975,0.8893838121885091,0.14329411299052888,0.1080777917437366,0.5896139703715033,0.10489295883793157,0.07636508207266887,0.8120335308512602,0.11152208371394047,0.0802997552815044,0.7783648111702709
random,0.08521654265629365,0.06387635894145197,0.8614676228475557,0.0999137271842317,0.0715783520866775,0.8519697571808008,0.1339209306587074,0.1038014593543485,0.6508916213152017,0.08565076686419801,0.06075861902443694,0.8666349750052573,0.0845471499098899,0.06222161155327535,0.8670267409826973
wclust,0.08851643036498257,0.06292059932978492,0.8719872111191358,0.10783832215290143,0.08140767238191818,0.8494909847802001,0.17046343044634868,0.12357282862453099,0.36944871473949653,0.114111995216627,0.08070672906893928,0.7797880679662128,0.11502633038019201,0.08382870553690008,0.7721457243900618
sclust,0.08855486936659882,0.06436584983315319,0.8525159836849237,0.10691586325394246,0.08353258875764179,0.8576714715229254,0.18547040204420662,0.13650013818986712,0.2724257139974467,0.13415685335428967,0.10480768002593269,0.6949563707923265,0.1369367036136236,0.09687940998467305,0.6102233702057166
sregular,0.11269578608064688,0.07931536438227677,0.7268510879928112,0.09826468418677632,0.07489338713042207,0.8766153072932859,0.13775701638020574,0.10552585922502711,0.5894390051138496,0.10601392728803982,0.07718212661905972,0.7698837762236675,0.10916937592128094,0.07835590781835895,0.7465733634825157
wregular,0.09404959021902166,0.06878884881033719,0.8441252269421263,0.092045522493703,0.07040418926348348,0.8793249814179277,0.13622751250026668,0.10221330015474153,0.6780500551161018,0.09406868124307041,0.07001714412302866,0.8413730479491277,0.09479530201095361,0.07010526618634043,0.8429052100840352
random,0.09364579911275953,0.07188195471796052,0.8881414684648076,0.09087674145910568,0.07179780059565365,0.8933730476967692,0.15970847117311673,0.12332137157933164,0.6059014446200434,0.09594525683553816,0.07702123805195094,0.8689407663208562,0.09632684213304608,0.07602560102201841,0.8845882588113313
wclust,0.08215064096842684,0.05991182601278027,0.8920702152992968,0.11289007030677027,0.08530939914975548,0.8083163177408462,0.15561043587583942,0.12786305973176224,0.5307835757512028,0.11925069609167914,0.08584737378788491,0.7422921975067378,0.10129691029646977,0.07341669041955844,0.8231601513326776
sclust,0.07486591939221009,0.05981319275908638,0.8889604853412213,0.11689913793987797,0.08538979601545801,0.7835955990247081,0.1470157995738293,0.12095870367346175,0.5298100167160119,0.13659647580473322,0.11023525769207472,0.5898775658103718,0.1225949115322756,0.09756321001371833,0.6719507870555396
sregular,0.09941354485788242,0.07621168984931827,0.845068915609627,0.08133376489587403,0.062359111708543566,0.8958850361857449,0.15193545921209617,0.11689054113874833,0.64195877573815,0.10176466754560666,0.07865007615128927,0.8403605307432791,0.09608372885194223,0.0730461602844925,0.8533972058852366
wregular,0.09037283040433741,0.06914500032001399,0.8093125908734825,0.10356409862002693,0.07927619694217448,0.865701826818893,0.11677596491359055,0.09142919653484433,0.643849618679303,0.0943279960308551,0.0732266357471988,0.7897361678722756,0.09574690242466771,0.07315617485316134,0.7769742444598075
random,0.07527695121225246,0.05818917844401051,0.9258977865782577,0.09140279982292461,0.06853059513362207,0.8643770157162702,0.11397623223951067,0.08851884603190543,0.7899269546048919,0.08305238366722302,0.06340753731735053,0.9072708291604893,0.07626816275788081,0.059788180701726416,0.9249595856845482
wclust,0.09214756418529702,0.06896931920599501,0.8743522727015041,0.10334022590096438,0.07964067693650949,0.8402931093473165,0.16289539976594655,0.12932347236582079,0.5198969564097055,0.11157288471131406,0.08764410461961603,0.7837160420366936,0.12284984968433303,0.09252335089785668,0.7400321010537391
sclust,0.08277654879162125,0.05822518232228854,0.9142113472348861,0.14139347571334718,0.11334051404740168,0.7413495488853329,0.1450158987887898,0.12211412644331657,0.8005059112587715,0.13415751328384204,0.10800875613488256,0.81541172003291,0.13459592112084684,0.09768175162086885,0.7660167984072155
sregular,0.0941773133402402,0.0685744726684396,0.8256565730026931,0.09312148666372962,0.0712587072880888,0.8938584838443038,0.1265457292362646,0.09939236337840493,0.7056495191321723,0.09808384956303956,0.07449650353497765,0.8094170052533792,0.09263866998005393,0.06884237745967428,0.8345377844392526
wregular,0.10110252776685415,0.07819135716883464,0.8028794181318702,0.0907109908748967,0.07038938934375479,0.8775412110854496,0.13323386320202102,0.10494317197431502,0.6408089515658062,0.10658967896130515,0.08276875716776277,0.7798137706655783,0.10415539216496766,0.0774240351459819,0.7909085171488357
random,0.09064749056643848,0.06915788911228563,0.8693463172589257,0.10888150403613074,0.07641947108278949,0.8044900020992151,0.12944972740798563,0.10482035918969297,0.7249789237518652,0.08855315341182124,0.06613786530726296,0.8606550548709604,0.0938514447532969,0.07082868438699204,0.8434406475464026
wclust,0.0741569456242209,0.05686646244902165,0.911913994792752,0.12892919874366077,0.08605604521033491,0.6910154904062968,0.15511325252002559,0.12000799217135336,0.5772987461169293,0.1003441469955698,0.07615184697885688,0.8386008074800644,0.08639219636183482,0.06694938751659665,0.8763792503296064
sclust,0.06969296212913635,0.04730923239033669,0.8595462454748874,0.1578474649059952,0.11599417695977837,0.5956005346952246,0.13883265917523027,0.09642109841200212,0.4156422329486644,0.09947869423036733,0.07103702283536394,0.6957891324487504,0.11260117361728308,0.07520345749293764,0.6028695304731511
sregular,0.09574656312828918,0.07695056707616095,0.8616710258654959,0.0857883595626451,0.06572215426033691,0.8939251800527267,0.1395451309189272,0.10754811082394615,0.6787573131547682,0.09944170167128161,0.07793820785643785,0.8715476821666579,0.10054912858243395,0.07815804050332582,0.8627983251295387
wregular,0.09109802824564824,0.06690723039818307,0.8810407840947297,0.09688788708460909,0.07306210983907915,0.878306312681449,0.12954748144738573,0.09815209760827014,0.6988810352837789,0.0946325648061942,0.07028560746986108,0.8656556001489485,0.09371485934488157,0.06981475753282816,0.8679940213445781
random,0.09491093456421511,0.06949210237537819,0.8537888053462652,0.09348410634056388,0.07023376314118288,0.8566816649377967,0.11729406075205812,0.09109204066755872,0.7659640842979683,0.10739365124217393,0.07668127272604652,0.8098343922710417,0.09933140059252923,0.07488889339961112,0.8610744614134501
wclust,0.0711658850468654,0.05552155192118158,0.900620560414583,0.1429429552350507,0.10268508141807456,0.6898620154678796,0.13972484154614975,0.11002131569443525,0.5942731281643631,0.12342878923874072,0.09486194334185799,0.6974937973052936,0.10258932895376555,0.07925042756191086,0.7727603930241612
sclust,0.04780601325334847,0.03373150945665934,0.8868564241572849,0.16782325210129,0.11955246335198426,0.5775806958044487,0.1053926594119329,0.0758331751165539,0.42552193850432973,0.1070063712851741,0.07736917245994011,0.4004541145559115,0.1001328626610865,0.07167353929810227,0.47541172968803574
sregular,0.10054227031448795,0.07450347285415339,0.8312677620877114,0.08523429885624512,0.06552814788744384,0.8991791257373782,0.1400207439883891,0.10726020267968431,0.6344503833846755,0.10331413703660978,0.07701739473033736,0.8231842353179661,0.10524160136424204,0.0765598396450663,0.8074623508457242
wregular,0.09977020537526153,0.07288827315425146,0.8416127341719188,0.08174492471028338,0.06287949562771275,0.9025066562706237,0.1343944132211361,0.10861630487595107,0.7231783625587529,0.09413231857984826,0.07197889271622915,0.8686967742147996,0.09705337856514391,0.07353393933449999,0.877391230032699
random,0.09932144330137456,0.06908499110095942,0.8136684080434716,0.09545909606483244,0.07220800687095952,0.8554670848527988,0.13443807330760457,0.10641912038578263,0.6799476084274586,0.10055494482299898,0.0694347645391434,0.8102789671432581,0.09736631185550022,0.06857890813384056,0.8238613674137237
wclust,0.0776791071566493,0.05837679513781019,0.9152880781527338,0.11521549141076524,0.08826811688554163,0.7799215321917176,0.12511153586011353,0.0998517914668719,0.7987301075025968,0.10199648654570265,0.08135504318832419,0.8605058955987229,0.08607946747742204,0.06783074617648495,0.8962378018531552
sclust,0.07143462069328264,0.05365236363010791,0.9390765470890503,0.12072499388366724,0.08748693974259034,0.7457181680070691,0.1769739664603306,0.1348896983053411,0.5402247232340124,0.15164305648048296,0.11926339192536971,0.759231490661513,0.12336263304617236,0.09269932309291015,0.8116084843597026
sregular,0.10213821708820982,0.07290886799412112,0.7992024952505316,0.09341220317251166,0.07178819134794877,0.8610317904776952,0.11550585357294052,0.08762632294911779,0.745586478159121,0.09840970290670584,0.07240510668497617,0.8153333951600156,0.09775314905192467,0.0720186459532757,0.8266979450411022
wregular,0.09606206501782535,0.07398815728078532,0.8615121504769813,0.09703697448478539,0.07390459632832408,0.8807907493546332,0.14401406255816615,0.1096851650711684,0.5904360369865719,0.10831080685583018,0.08090191983159556,0.8116296283707553,0.10013792038176648,0.0766037099118446,0.8127819346870659
random,0.10589063557581596,0.07734169077342685,0.8276916089277436,0.08373908120085498,0.06694437959318654,0.9147303229817034,0.1413363015351661,0.11149756993734279,0.645420442916315,0.11425181549557648,0.08138739425633723,0.7892059846074669,0.10376986037180734,0.07557846021713999,0.8385985946163523
wclust,0.07893440063555829,0.05793791886732603,0.8451107973477502,0.11638448135878487,0.08724559425706269,0.803553578149189,0.15265641144583195,0.1096616795952618,0.3248422637866788,0.12487209196619933,0.08685197718137876,0.5913061339038588,0.11166842935020924,0.07865686554909374,0.6691727501835929
sclust,0.08210553233013615,0.058403993417709126,0.9226696873860681,0.1788479042032595,0.13006951035194012,0.6173259107892932,0.22866550006879569,0.17593390469664086,0.3440589200470183,0.16076630264030267,0.13411406093609676,0.7407402015241081,0.16585184686664295,0.11742032605192469,0.6644919504901265
sregular,0.08920539327023065,0.06972742358676892,0.8915629538513247,0.09726086860988296,0.06855791774539849,0.8347224846346962,0.12022798846615847,0.09396581529513948,0.7798458808897981,0.10181768240292373,0.08048549336362201,0.8525342375672584,0.09440560447546935,0.07311948601065492,0.8758019463058672
wregular,0.09329214612052154,0.07040785905663477,0.791989683083469,0.10335050411451735,0.07954819233499928,0.8577224853129408,0.1285902491293876,0.09435894761851714,0.5798621800604866,0.0918750408838472,0.06882070910071236,0.8036382383819624,0.09260083041064028,0.0700217661755805,0.7964197852578913
random,0.0970311220546698,0.07577509737209455,0.8782499372298924,0.07998626797565309,0.06402955222004647,0.9059229373096894,0.1591707470950835,0.12147439614427433,0.6221538067396334,0.09757259465158939,0.0776010440427166,0.8834383742586668,0.09523437447117912,0.07552830981041461,0.8834688819792869
wclust,0.07507873570256217,0.05461417571529108,0.862286773515954,0.11821736045722704,0.08858324203907837,0.7773527735737428,0.10638525768458863,0.08462268371379156,0.7923630123787684,0.09519219203071617,0.0712626377395,0.8012236994756872,0.08237399651622009,0.06079581547672249,0.8403257081468949
sclust,0.07338015180439625,0.05771618417385034,0.9558681894047301,0.11501405758950853,0.08896618677952467,0.8527914128407436,0.2607545560108559,0.20033837032347143,0.08132419478356441,0.18091347248206568,0.13252645297166735,0.5642854333968976,0.1654149300591936,0.11825063368893693,0.631817579095445
sregular,0.09991252273755037,0.07442168658954806,0.8505946978386207,0.08367817500442463,0.06548634015187617,0.8921376656828752,0.1358371642923159,0.10446437882814823,0.6940800911802719,0.09964030638614328,0.07497338911030547,0.8448613780003952,0.10212323105468636,0.07501743168132294,0.8365154005585141
wregular,0.09232730103485584,0.06948910229446942,0.8486135155885819,0.11061097735937919,0.07496767921206776,0.7785397488113981,0.1275360231845229,0.09797014533212135,0.7254966163299986,0.09665615861632387,0.07128423961535527,0.8499242134109404,0.10187290635897633,0.07330962288915024,0.8081161146349429
random,0.09268038171780527,0.07244809363123962,0.8869567359810897,0.09706724039153514,0.07365961022023482,0.8628045559901283,0.13726363717879228,0.10990941654108154,0.6742454911691109,0.09214475673136131,0.07408856193754201,0.8972991481517002,0.09196232902817397,0.07398799093385848,0.894041896328332
wclust,0.09301576501889608,0.06960495610671738,0.8592311316210357,0.1060736502658107,0.08074851319465359,0.8041033772993558,0.15716288775906953,0.13039990989328984,0.5706440724203629,0.08898310481040791,0.06992672784075761,0.8717852371156674,0.09977089464319909,0.07633545754322471,0.831641048849974
sclust,0.06969658627410029,0.04835059123381971,0.8848006372158908,0.17465406823298332,0.12237111523732998,0.5307512259715254,0.14908659471247873,0.11592506832803291,0.4450540399151374,0.16019090450082585,0.12980548930232727,0.37851725530973535,0.14314462009927345,0.10139987234592437,0.4828821561085305
sregular,0.09577784924535195,0.07299286956635147,0.8508817824282827,0.08391109444317409,0.06128208597799958,0.9055159852148817,0.1280562186952853,0.10149604026167945,0.7313536548628111,0.10062344917811131,0.07782321365667574,0.826283361325777,0.09323056312557415,0.06983680725642312,0.8550257073979326
wregular,0.09754666850059446,0.06993389766587896,0.8270511446319482,0.09396016367105973,0.07315504145834203,0.8843656955137216,0.12917677805509697,0.09445955812162118,0.6957372782607228,0.10449766238394348,0.073401771826864,0.7885165231395023,0.10565229841771855,0.07364912546185602,0.7740801856373437
random,0.09885071134135592,0.07547977190790077,0.8287337158958102,0.09234389683222229,0.07118478324174665,0.8626990629260793,0.13431201977852586,0.10739719622287588,0.6803040599707362,0.09882124136950783,0.07786272696542242,0.8529478069781331,0.10225459650062835,0.0775008543747943,0.806711358687369
wclust,0.08108567533285362,0.06494659694666044,0.9306324716583966,0.09054989521093035,0.07063266462211781,0.863387935642632,0.12877820770413115,0.10397791763150135,0.8380439782451341,0.11125702092557598,0.09075277877454646,0.8768322513522654,0.10333311242652177,0.07976038034911578,0.8824796623253487
sclust,0.08418508255967279,0.06060244433471312,0.8286032702273635,0.10961715108189926,0.08292352645410361,0.8094027930469411,0.14497429189091365,0.12077749501055726,0.5314416700508314,0.12265448693924215,0.10309542131118477,0.6713748822868775,0.11464590787375117,0.08901080149227134,0.7086767750425562
sregular,0.09711708957514897,0.07432593397248537,0.8470508883732808,0.08400466910376662,0.06370259303695533,0.89869167924508,0.12701351448261675,0.10499843001185606,0.7328347865482354,0.10099893840826536,0.07981375218633562,0.8346477589489555,0.09559838994750583,0.07214623106770839,0.8458083473140893
wregular,0.09975526695528751,0.07491619669610633,0.8379920010571611,0.09979773165229422,0.07751411169556495,0.8687685495953864,0.1358475079069121,0.10373455148377145,0.6805534970492516,0.10779147055915568,0.07887306709199524,0.8039921894099371,0.10342933021804698,0.07632432146839177,0.8034542153941652
random,0.09130924634727472,0.06650748130626978,0.8447817799811704,0.09675187994636901,0.07451627228381472,0.8573825859419048,0.15608796298120378,0.1141778041731473,0.5347051767351823,0.09760228654942875,0.07109245422095992,0.8378047050999109,0.09410808231547474,0.06762132716282582,0.8369031053605444
