dsample,k,RMSE_surf,MAE_surf,R2_surf,RMSE_knndm,MAE_knndm,R2_knndm,W_knndmCV
sclust,12,0.09880449708020893,0.07312114756441025,0.8678822343891496,0.09573143648743748,0.07438469554228326,0.826147550819338,6676.566395104466
sclust,14,0.10463876359064674,0.07621011143125797,0.8351548503640036,0.09469978378780769,0.07085382773770452,0.8245513657008937,6539.036994722016
sclust,16,0.10083846378271105,0.07451023987626397,0.8641448550344996,0.09328544637364816,0.07154593775268354,0.8342617119285463,4798.372748994474
sclust,18,0.09979110672130774,0.07252343173251086,0.8485059257185068,0.0938120737577752,0.07142976294198898,0.8255653318279783,5368.049819847451
sclust,20,0.09829758960878476,0.07326980726408806,0.8688630538156511,0.10239406166395397,0.0772473787780826,0.7866751152406863,6400.979784645621
sclust,2,0.10451246554335623,0.07610006848457862,0.8242503322681436,0.10663108461573013,0.08421052928371306,0.8242566235798534,18870.55993944651
sclust,4,0.09549739201212316,0.07128142606279264,0.863793488200573,0.10816586034429697,0.08217201369107857,0.7839665770899596,10438.81960456446
sclust,6,0.09979986643121977,0.07161765126436034,0.8342816579888829,0.09718751075382794,0.07328134466099466,0.8312191268304621,5889.355239510627
sclust,8,0.10356150635005455,0.07516388211239355,0.823918511178933,0.09724942693454926,0.07506337884955466,0.8301333337355882,6074.789381640684
sclust,10,0.10023635775316428,0.07340847233537245,0.841437098713038,0.10066402698879683,0.07316675810992708,0.8292101759534162,5787.895498790363
sclust,12,0.09668172376615067,0.07111701710907313,0.8550815436471386,0.09422863842104699,0.0718471843244899,0.8471105068962705,4635.604999339568
sclust,14,0.09906665415398395,0.07248121703214148,0.8423998104044613,0.09539434123253081,0.07237152738072318,0.8475035747459494,5150.077553125099
sclust,16,0.09679445126045505,0.0719577838908449,0.8555932148278256,0.09284662910262559,0.0685450143004586,0.8458381358720243,4733.626319493912
sclust,18,0.09765304416117104,0.07199183433937978,0.8525144923887904,0.09452692260756723,0.07150749651539112,0.8458758097641359,4753.383929754984
sclust,20,0.09664426360632132,0.07151471309017683,0.8566648690137888,0.08773041208968445,0.06534802518252993,0.8683332320215563,4614.9149258887355
sclust,2,0.1575177514999667,0.10525665282742934,0.6160594158667007,0.14304711325831954,0.10221934902472032,0.6238608850866209,19989.006568513523
sclust,4,0.15646903718024163,0.10414154584699535,0.6229220358977449,0.1432767518146748,0.10373318948064773,0.594012124418678,22941.71648532264
sclust,6,0.14128305852635922,0.09817342868012081,0.7014366778206631,0.13961525205298597,0.09832892085033779,0.6098365316777282,23863.788754588313
sclust,8,0.16966530393038398,0.11223981429399545,0.5575621842093977,0.1476211438869173,0.10543461242021605,0.5548272055620872,23863.788754588313
sclust,10,0.1619575620068686,0.10822050945605664,0.6007187161861941,0.14765293690363437,0.10536688683021891,0.552337881682092,23863.788754588313
sclust,12,0.1567359241750502,0.10536041075084637,0.6306043828736685,0.14387260078412892,0.10015565424412723,0.5740708176093252,23863.788754588313
sclust,14,0.1596391828957969,0.10552059875924386,0.6014972835843283,0.14077928261744171,0.09918073339604226,0.5968272225844533,23863.788754588313
sclust,16,0.15583095037920403,0.10383789222045575,0.6323117802094133,0.1416590641453587,0.09775103130273521,0.5920898069855488,23863.788754588313
sclust,18,0.14978250578047453,0.1017467086176259,0.6621549961775856,0.1449983937835867,0.10109628247356818,0.566504836489258,23863.788754588313
sclust,20,0.15177363947550818,0.10300001445817084,0.6471938507600142,0.14260341650730202,0.09918214146516517,0.5857731544350326,23863.788754588313
sclust,2,0.13409155601213024,0.09945473373048151,0.6668974311604151,0.12362252973341341,0.10246845259326501,0.7507489028749884,14762.139047182794
sclust,4,0.13483270243762027,0.1003133913733191,0.6622232058533483,0.12076391977628348,0.09563919716885687,0.7430423203691069,14044.187464881848
sclust,6,0.1345170841998598,0.09855784148231282,0.6644796082925327,0.11127350686364572,0.0903022333182587,0.7798040305945487,16398.881962770687
sclust,8,0.13689728057775258,0.09999305446826624,0.6509356697063926,0.11265976233781663,0.08988575062042456,0.7770869133249249,16398.881962770687
sclust,10,0.13711644445525367,0.10064203812616822,0.6507228290360293,0.1097612330547706,0.08752794172058113,0.7881008504485482,17536.745873602315
sclust,12,0.1369302829713383,0.10080571392498552,0.6512698013236182,0.10933419361892764,0.08615261255944273,0.7809443148585465,27177.962671603713
sclust,14,0.13737353441998962,0.10137876471166281,0.6489060539107729,0.11080264326161603,0.08757853440093116,0.7679124926578215,31981.65710748384
sclust,16,0.1355920737754173,0.09953795188103151,0.6607072975811314,0.10288661059692833,0.0826891574228486,0.8005291632797246,37052.24783223451
sclust,18,0.1363508536760771,0.10066671923606485,0.6534106850141547,0.10015230275584547,0.07996624811410333,0.8071531641552652,40148.963284362435
sclust,20,0.13891457086854572,0.10197849371349246,0.6404682692543388,0.0997924631731692,0.0808754510019707,0.8084270457865954,42597.50119797398
sregular,2,0.08748605541577877,0.0680121081867571,0.8885864528163863,0.11775135043109199,0.09464461711977311,0.8151231038608386,22941.422213131053
sregular,4,0.08721139366584177,0.06796919180640354,0.88796307595467,0.10181404881562095,0.08098096986259881,0.8428726370058667,21116.124184539007
sregular,6,0.08782294714339192,0.06844517201045719,0.879802360673511,0.09231365705861777,0.07539335347535367,0.8695379103376858,20679.952336506405
sregular,8,0.08775130653196754,0.06782333391139615,0.883000163718078,0.09601576516271162,0.07720943287303841,0.8582216003109006,18225.268902093987
sregular,10,0.08696159589674834,0.0675102425511187,0.8904728791232511,0.09452481733377052,0.07525455636059154,0.8601164370927042,17900.214998136154
sregular,12,0.08781594383073656,0.06760768441193622,0.8844792533674584,0.09962982964082806,0.0785077342908793,0.8448889885663616,16926.153492112808
sregular,14,0.08448021477769337,0.06612638942273251,0.8958675052041968,0.09968491604986779,0.08152016089053539,0.8375932453090762,19448.8584100948
sregular,16,0.0871197665199728,0.06824022924080755,0.8865469878561332,0.09746316418225846,0.07760778501268983,0.8582299479201294,17746.208466116732
sregular,18,0.08644226932379456,0.067303632622734,0.8895273905349923,0.09686200468577293,0.07591465535582417,0.8494466344128283,17005.89829035496
sregular,20,0.08871075210412037,0.06919931390800602,0.8840730954781731,0.09842566554736469,0.078110753054592,0.8464595307400993,16227.583598190904
wregular,2,0.08748605541577877,0.0680121081867571,0.8885864528163863,0.11775135043109199,0.09464461711977311,0.8151231038608386,22941.422213131053
wregular,4,0.08721139366584177,0.06796919180640354,0.88796307595467,0.10181404881562095,0.08098096986259881,0.8428726370058667,21116.124184539007
wregular,6,0.08782294714339192,0.06844517201045719,0.879802360673511,0.09231365705861777,0.07539335347535367,0.8695379103376858,20679.952336506405
wregular,8,0.08775130653196754,0.06782333391139615,0.883000163718078,0.09601576516271162,0.07720943287303841,0.8582216003109006,18225.268902093987
wregular,10,0.08696159589674834,0.0675102425511187,0.8904728791232511,0.09452481733377052,0.07525455636059154,0.8601164370927042,17900.214998136154
wregular,12,0.08781594383073656,0.06760768441193622,0.8844792533674584,0.09962982964082806,0.0785077342908793,0.8448889885663616,16926.153492112808
wregular,14,0.08448021477769337,0.06612638942273251,0.8958675052041968,0.09968491604986779,0.08152016089053539,0.8375932453090762,19448.8584100948
wregular,16,0.0871197665199728,0.06824022924080755,0.8865469878561332,0.09746316418225846,0.07760778501268983,0.8582299479201294,17746.208466116732
wregular,18,0.08644226932379456,0.067303632622734,0.8895273905349923,0.09686200468577293,0.07591465535582417,0.8494466344128283,17005.89829035496
wregular,20,0.08871075210412037,0.06919931390800602,0.8840730954781731,0.09842566554736469,0.078110753054592,0.8464595307400993,16227.583598190904
wregular,2,0.0969835379379636,0.07265462974296469,0.8387308828780412,0.12106781165479384,0.0927371155255684,0.7030604896025227,23581.26782659167
wregular,4,0.09678488241642265,0.07098888048513351,0.8431363691532513,0.10287732651318268,0.0786591384012992,0.8043172916136966,9873.177035283881
wregular,6,0.10230085474793776,0.07486691696543768,0.8196610812613296,0.10326305927225218,0.07781162776141065,0.8059135863674048,9799.653616039961
wregular,8,0.10089395754742694,0.0750862401707736,0.8253308867666641,0.099001361532757,0.07560335825515992,0.8201411819868573,8463.866673180099
wregular,10,0.09708024813832569,0.0711829795572013,0.8438618810699133,0.09926418166192076,0.07535816098053183,0.8144676400313567,9717.963992777366
wregular,12,0.09614502021759484,0.0716913896698069,0.8483351650620744,0.09625391249245818,0.07313866051604424,0.8326385903180087,8617.046304428772
wregular,14,0.09590817891437921,0.07156391931461867,0.8431773698682739,0.0949424802102772,0.07284017052814389,0.834512610138702,9012.060176142519
wregular,16,0.09907534642765918,0.0729333293022557,0.831077418223556,0.09561320691126217,0.07160086511584118,0.8329239237937035,8132.082032713129
wregular,18,0.09910875208460046,0.0737898881027763,0.833033995426117,0.09303714075685837,0.07134876686470389,0.8429578660247364,8325.167591147785
wregular,20,0.09693878464937698,0.0728255428121737,0.8417633229178512,0.0950970324839778,0.07036741083619572,0.8349725762482952,7103.251981388423
random,2,0.08748605541577877,0.0680121081867571,0.8885864528163863,0.11775135043109199,0.09464461711977311,0.8151231038608386,22941.422213131053
random,4,0.08721139366584177,0.06796919180640354,0.88796307595467,0.10181404881562095,0.08098096986259881,0.8428726370058667,21116.124184539007
random,6,0.08782294714339192,0.06844517201045719,0.879802360673511,0.09231365705861777,0.07539335347535367,0.8695379103376858,20679.952336506405
random,8,0.08775130653196754,0.06782333391139615,0.883000163718078,0.09601576516271162,0.07720943287303841,0.8582216003109006,18225.268902093987
random,10,0.08696159589674834,0.0675102425511187,0.8904728791232511,0.09452481733377052,0.07525455636059154,0.8601164370927042,17900.214998136154
random,12,0.08781594383073656,0.06760768441193622,0.8844792533674584,0.09962982964082806,0.0785077342908793,0.8448889885663616,16926.153492112808
random,14,0.08448021477769337,0.06612638942273251,0.8958675052041968,0.09968491604986779,0.08152016089053539,0.8375932453090762,19448.8584100948
random,16,0.0871197665199728,0.06824022924080755,0.8865469878561332,0.09746316418225846,0.07760778501268983,0.8582299479201294,17746.208466116732
random,18,0.08644226932379456,0.067303632622734,0.8895273905349923,0.09686200468577293,0.07591465535582417,0.8494466344128283,17005.89829035496
random,20,0.08871075210412037,0.06919931390800602,0.8840730954781731,0.09842566554736469,0.078110753054592,0.8464595307400993,16227.583598190904
random,2,0.0969835379379636,0.07265462974296469,0.8387308828780412,0.12106781165479384,0.0927371155255684,0.7030604896025227,23581.26782659167
random,4,0.09678488241642265,0.07098888048513351,0.8431363691532513,0.10287732651318268,0.0786591384012992,0.8043172916136966,9873.177035283881
random,6,0.10230085474793776,0.07486691696543768,0.8196610812613296,0.10326305927225218,0.07781162776141065,0.8059135863674048,9799.653616039961
random,8,0.10089395754742694,0.0750862401707736,0.8253308867666641,0.099001361532757,0.07560335825515992,0.8201411819868573,8463.866673180099
random,10,0.09708024813832569,0.0711829795572013,0.8438618810699133,0.09926418166192076,0.07535816098053183,0.8144676400313567,9717.963992777366
random,12,0.09614502021759484,0.0716913896698069,0.8483351650620744,0.09625391249245818,0.07313866051604424,0.8326385903180087,8617.046304428772
random,14,0.09590817891437921,0.07156391931461867,0.8431773698682739,0.0949424802102772,0.07284017052814389,0.834512610138702,9012.060176142519
random,16,0.09907534642765918,0.0729333293022557,0.831077418223556,0.09561320691126217,0.07160086511584118,0.8329239237937035,8132.082032713129
random,18,0.09910875208460046,0.0737898881027763,0.833033995426117,0.09303714075685837,0.07134876686470389,0.8429578660247364,8325.167591147785
random,20,0.09693878464937698,0.0728255428121737,0.8417633229178512,0.0950970324839778,0.07036741083619572,0.8349725762482952,7103.251981388423
random,2,0.08785479759159824,0.06339009253489615,0.8805378704881217,0.12698260158421681,0.09401406248201151,0.7480619671108617,16893.466200785773
random,4,0.08657649904885785,0.06331683538199447,0.8829868094249788,0.09834797360140542,0.07578930192739858,0.8656263947241503,4581.629357441139
random,6,0.08664979302331104,0.06372861610697764,0.8834151839711691,0.09835038450409066,0.0774362658975219,0.8579157602405147,3993.1400266054093
random,8,0.08551413257110962,0.06287800126462242,0.8916800343528124,0.0951236624006033,0.07468650225666815,0.8633733755909863,2097.0535258824452
random,10,0.08764970166397705,0.06427617293048171,0.8832537612539203,0.09738026095972822,0.07181971878745827,0.8582909006362687,3110.7251868956046
random,12,0.08700716055443576,0.0640360185308401,0.8852862394236953,0.09115494978417209,0.07050156862741878,0.8826598017573973,1405.6066459668777
random,14,0.08820671041681825,0.065699435269709075,0.882147472861832,0.0909261444858371,0.06863117058743645,0.8792199976573893,1704.9388138721242
random,16,0.0870107347468519,0.06466230345214449,0.8820842098270769,0.09193297237183057,0.07044836961114546,0.8769743078076284,1904.4945397983947
random,18,0.08492849206064132,0.0626789141963384,0.889811694436576,0.09126338463386996,0.06899467661104475,0.8747699402212125,1264.6861784226178
random,20,0.0860285294918059,0.062370818087006515,0.8862713174134643,0.09203739935378318,0.06948563144701767,0.8763938254866399,1609.2836327284995
wclust,2,0.08748605541577877,0.0680121081867571,0.8885864528163863,0.11775135043109199,0.09464461711977311,0.8151231038608386,22941.422213131053
wclust,4,0.08721139366584177,0.06796919180640354,0.88796307595467,0.10181404881562095,0.08098096986259881,0.8428726370058667,21116.124184539007
wclust,6,0.08782294714339192,0.06844517201045719,0.879802360673511,0.09231365705861777,0.07539335347535367,0.8695379103376858,20679.952336506405
wclust,8,0.08775130653196754,0.06782333391139615,0.883000163718078,0.09601576516271162,0.07720943287303841,0.8582216003109006,18225.268902093987
wclust,10,0.08696159589674834,0.0675102425511187,0.8904728791232511,0.09452481733377052,0.07525455636059154,0.8601164370927042,17900.214998136154
wclust,12,0.08781594383073656,0.06760768441193622,0.8844792533674584,0.09962982964082806,0.0785077342908793,0.8448889885663616,16926.153492112808
wclust,14,0.08448021477769337,0.06612638942273251,0.8958675052041968,0.09968491604986779,0.08152016089053539,0.8375932453090762,19448.8584100948
wclust,16,0.0871197665199728,0.06824022924080755,0.8865469878561332,0.09746316418225846,0.07760778501268983,0.8582299479201294,17746.208466116732
wclust,18,0.08644226932379456,0.067303632622734,0.8895273905349923,0.09686200468577293,0.07591465535582417,0.8494466344128283,17005.89829035496
wclust,20,0.08871075210412037,0.06919931390800602,0.8840730954781731,0.09842566554736469,0.078110753054592,0.8464595307400993,16227.583598190904
wclust,2,0.0969835379379636,0.07265462974296469,0.8387308828780412,0.12106781165479384,0.0927371155255684,0.7030604896025227,23581.26782659167
wclust,4,0.09678488241642265,0.07098888048513351,0.8431363691532513,0.10287732651318268,0.0786591384012992,0.8043172916136966,9873.177035283881
wclust,6,0.10230085474793776,0.07486691696543768,0.8196610812613296,0.10326305927225218,0.07781162776141065,0.8059135863674048,9799.653616039961
wclust,8,0.10089395754742694,0.0750862401707736,0.8253308867666641,0.099001361532757,0.07560335825515992,0.8201411819868573,8463.866673180099
wclust,10,0.09708024813832569,0.0711829795572013,0.8438618810699133,0.09926418166192076,0.07535816098053183,0.8144676400313567,9717.963992777366
wclust,12,0.09614502021759484,0.0716913896698069,0.8483351650620744,0.09625391249245818,0.07313866051604424,0.8326385903180087,8617.046304428772
wclust,14,0.09590817891437921,0.07156391931461867,0.8431773698682739,0.0949424802102772,0.07284017052814389,0.834512610138702,9012.060176142519
wclust,16,0.09907534642765918,0.0729333293022557,0.831077418223556,0.09561320691126217,0.07160086511584118,0.8329239237937035,8132.082032713129
wclust,18,0.09910875208460046,0.0737898881027763,0.833033995426117,0.09303714075685837,0.07134876686470389,0.8429578660247364,8325.167591147785
wclust,20,0.09693878464937698,0.0728255428121737,0.8417633229178512,0.0950970324839778,0.07036741083619572,0.8349725762482952,7103.251981388423
wclust,2,0.08785479759159824,0.06339009253489615,0.8805378704881217,0.12698260158421681,0.09401406248201151,0.7480619671108617,16893.466200785773
wclust,4,0.08657649904885785,0.06331683538199447,0.8829868094249788,0.09834797360140542,0.07578930192739858,0.8656263947241503,4581.629357441139
wclust,6,0.08664979302331104,0.06372861610697764,0.8834151839711691,0.09835038450409066,0.0774362658975219,0.8579157602405147,3993.1400266054093
wclust,8,0.08551413257110962,0.06287800126462242,0.8916800343528124,0.0951236624006033,0.07468650225666815,0.8633733755909863,2097.0535258824452
wclust,10,0.08764970166397705,0.06427617293048171,0.8832537612539203,0.09738026095972822,0.07181971878745827,0.8582909006362687,3110.7251868956046
wclust,12,0.08700716055443576,0.0640360185308401,0.8852862394236953,0.09115494978417209,0.07050156862741878,0.8826598017573973,1405.6066459668777
wclust,14,0.08820671041681825,0.065699435269709075,0.882147472861832,0.0909261444858371,0.06863117058743645,0.8792199976573893,1704.9388138721242
wclust,16,0.0870107347468519,0.06466230345214449,0.8820842098270769,0.09193297237183057,0.07044836961114546,0.8769743078076284,1904.4945397983947
wclust,18,0.08492849206064132,0.0626789141963384,0.889811694436576,0.09126338463386996,0.06899467661104475,0.8747699402212125,1264.6861784226178
wclust,20,0.0860285294918059,0.062370818087006515,0.8862713174134643,0.09203739935378318,0.06948563144701767,0.8763938254866399,1609.2836327284995
wclust,2,0.1071672370441346,0.07732088225506285,0.7965650128093015,0.12637569514478816,0.09283546694040298,0.7050136178746197,7158.770928817416
wclust,4,0.10425477103661748,0.07570026263135446,0.8074863804285907,0.12773178998856122,0.09542399741099836,0.6859622251648496,11437.520771140824
wclust,6,0.10464655467581854,0.07600658440882807,0.804462749161672,0.13170972714114798,0.10267542590338738,0.6569002576168009,12121.360881089859
wclust,8,0.11140003248159445,0.07670668743251641,0.7756780396920195,0.12651885420377476,0.0975820489934335,0.6855044120854904,11523.712799601813
wclust,10,0.10332451341823742,0.07496630056184125,0.817770702317769,0.1282453683529187,0.09603779413253691,0.7021115520034493,11523.712799601813
wclust,12,0.10983398704685021,0.07790415696047412,0.7835641928113334,0.13027760583499834,0.10139167722762561,0.6739931257865893,11523.712799601813
wclust,14,0.10484728671259749,0.07404486426270052,0.8036268241499832,0.130257136681717,0.0982831446883486,0.6673825098361706,11523.712799601813
wclust,16,0.10777388461381956,0.07743112963510039,0.7934154618533262,0.12903707085905106,0.09760797122852878,0.6825854764913803,11523.712799601813
wclust,18,0.11039686705532019,0.07582887781079888,0.7828278839640683,0.13108900990607783,0.09960077585837804,0.666129328094154,11523.712799601813
wclust,20,0.1030673154148309,0.07481724012972249,0.8134431794018075,0.13301875325602325,0.10213908863606554,0.6616632367287155,11523.712799601813
sclust,2,0.08748605541577877,0.0680121081867571,0.8885864528163863,0.11775135043109199,0.09464461711977311,0.8151231038608386,22941.422213131053
sclust,4,0.08721139366584177,0.06796919180640354,0.88796307595467,0.10181404881562095,0.08098096986259881,0.8428726370058667,21116.124184539007
sclust,6,0.08782294714339192,0.06844517201045719,0.879802360673511,0.09231365705861777,0.07539335347535367,0.8695379103376858,20679.952336506405
sclust,8,0.08775130653196754,0.06782333391139615,0.883000163718078,0.09601576516271162,0.07720943287303841,0.8582216003109006,18225.268902093987
sclust,10,0.08696159589674834,0.0675102425511187,0.8904728791232511,0.09452481733377052,0.07525455636059154,0.8601164370927042,17900.214998136154
sclust,12,0.08781594383073656,0.06760768441193622,0.8844792533674584,0.09962982964082806,0.0785077342908793,0.8448889885663616,16926.153492112808
sclust,14,0.08448021477769337,0.06612638942273251,0.8958675052041968,0.09968491604986779,0.08152016089053539,0.8375932453090762,19448.8584100948
sclust,16,0.0871197665199728,0.06824022924080755,0.8865469878561332,0.09746316418225846,0.07760778501268983,0.8582299479201294,17746.208466116732
sclust,18,0.08644226932379456,0.067303632622734,0.8895273905349923,0.09686200468577293,0.07591465535582417,0.8494466344128283,17005.89829035496
sclust,20,0.08871075210412037,0.06919931390800602,0.8840730954781731,0.09842566554736469,0.078110753054592,0.8464595307400993,16227.583598190904
sclust,2,0.0969835379379636,0.07265462974296469,0.8387308828780412,0.12106781165479384,0.0927371155255684,0.7030604896025227,23581.26782659167
sclust,4,0.09678488241642265,0.07098888048513351,0.8431363691532513,0.10287732651318268,0.0786591384012992,0.8043172916136966,9873.177035283881
sclust,6,0.10230085474793776,0.07486691696543768,0.8196610812613296,0.10326305927225218,0.07781162776141065,0.8059135863674048,9799.653616039961
sclust,8,0.10089395754742694,0.0750862401707736,0.8253308867666641,0.099001361532757,0.07560335825515992,0.8201411819868573,8463.866673180099
sclust,10,0.09708024813832569,0.0711829795572013,0.8438618810699133,0.09926418166192076,0.07535816098053183,0.8144676400313567,9717.963992777366
sclust,12,0.09614502021759484,0.0716913896698069,0.8483351650620744,0.09625391249245818,0.07313866051604424,0.8326385903180087,8617.046304428772
sclust,14,0.09590817891437921,0.07156391931461867,0.8431773698682739,0.0949424802102772,0.07284017052814389,0.834512610138702,9012.060176142519
sclust,16,0.09907534642765918,0.0729333293022557,0.831077418223556,0.09561320691126217,0.07160086511584118,0.8329239237937035,8132.082032713129
sclust,18,0.09910875208460046,0.0737898881027763,0.833033995426117,0.09303714075685837,0.07134876686470389,0.8429578660247364,8325.167591147785
sclust,20,0.09693878464937698,0.0728255428121737,0.8417633229178512,0.0950970324839778,0.07036741083619572,0.8349725762482952,7103.251981388423
sclust,2,0.08785479759159824,0.06339009253489615,0.8805378704881217,0.12698260158421681,0.09401406248201151,0.7480619671108617,16893.466200785773
sclust,4,0.08657649904885785,0.06331683538199447,0.8829868094249788,0.09834797360140542,0.07578930192739858,0.8656263947241503,4581.629357441139
sclust,6,0.08664979302331104,0.06372861610697764,0.8834151839711691,0.09835038450409066,0.0774362658975219,0.8579157602405147,3993.1400266054093
sclust,8,0.08551413257110962,0.06287800126462242,0.8916800343528124,0.0951236624006033,0.07468650225666815,0.8633733755909863,2097.0535258824452
sclust,10,0.08764970166397705,0.06427617293048171,0.8832537612539203,0.09738026095972822,0.07181971878745827,0.8582909006362687,3110.7251868956046
sclust,12,0.08700716055443576,0.0640360185308401,0.8852862394236953,0.09115494978417209,0.07050156862741878,0.8826598017573973,1405.6066459668777
sclust,14,0.08820671041681825,0.065699435269709075,0.882147472861832,0.0909261444858371,0.06863117058743645,0.8792199976573893,1704.9388138721242
sclust,16,0.0870107347468519,0.06466230345214449,0.8820842098270769,0.09193297237183057,0.07044836961114546,0.8769743078076284,1904.4945397983947
sclust,18,0.08492849206064132,0.0626789141963384,0.889811694436576,0.09126338463386996,0.06899467661104475,0.8747699402212125,1264.6861784226178
sclust,20,0.0860285294918059,0.062370818087006515,0.8862713174134643,0.09203739935378318,0.06948563144701767,0.8763938254866399,1609.2836327284995
sclust,2,0.1071672370441346,0.07732088225506285,0.7965650128093015,0.12637569514478816,0.09283546694040298,0.7050136178746197,7158.770928817416
sclust,4,0.10425477103661748,0.07570026263135446,0.8074863804285907,0.12773178998856122,0.09542399741099836,0.6859622251648496,11437.520771140824
sclust,6,0.10464655467581854,0.07600658440882807,0.804462749161672,0.13170972714114798,0.10267542590338738,0.6569002576168009,12121.360881089859
sclust,8,0.11140003248159445,0.07670668743251641,0.7756780396920195,0.12651885420377476,0.0975820489934335,0.6855044120854904,11523.712799601813
sclust,10,0.10332451341823742,0.07496630056184125,0.817770702317769,0.1282453683529187,0.09603779413253691,0.7021115520034493,11523.712799601813
sclust,12,0.10983398704685021,0.07790415696047412,0.7835641928113334,0.13027760583499834,0.10139167722762561,0.6739931257865893,11523.712799601813
sclust,14,0.10484728671259749,0.07404486426270052,0.8036268241499832,0.130257136681717,0.0982831446883486,0.6673825098361706,11523.712799601813
sclust,16,0.10777388461381956,0.07743112963510039,0.7934154618533262,0.12903707085905106,0.09760797122852878,0.6825854764913803,11523.712799601813
sclust,18,0.11039686705532019,0.07582887781079888,0.7828278839640683,0.13108900990607783,0.09960077585837804,0.666129328094154,11523.712799601813
sclust,20,0.1030673154148309,0.07481724012972249,0.8134431794018075,0.13301875325602325,0.10213908863606554,0.6616632367287155,11523.712799601813
sclust,2,0.11967583239991948,0.09154287466636221,0.7474326093305028,0.21905637031020742,0.1637827770373256,0.5356979755271379,16705.57427296287
sclust,4,0.1159499192208796,0.08947424838127854,0.7637139769303254,0.19665806277653958,0.15939602865947256,0.5835481685050242,27564.673697741837
sclust,6,0.1185583139107559,0.0899542372827929,0.7537112295877181,0.16805244988926735,0.13418837444547835,0.6997796892983189,27564.673697741837
sclust,8,0.11642482348033883,0.08977941888347528,0.764918990766954,0.1879918164264425,0.1463798692128031,0.6411635550006928,34435.74840136696
sclust,10,0.11661974870494361,0.0896019462031222,0.7583892381315034,0.17251484531301584,0.13464284959417108,0.689685170358266,38601.57734391824
sclust,12,0.11937284338859017,0.09102218778704636,0.7501979333133202,0.1829354785330025,0.14242937858300941,0.6542138613282993,40124.86223197135
sclust,14,0.12017879780884255,0.09243095661777405,0.7483336540127019,0.1532125561397026,0.1160360558895177,0.7571209926971667,43184.60390661926
sclust,16,0.11922124877324322,0.09109971452487331,0.7497503366941581,0.12138135374203753,0.10202649076165674,0.8565244861814894,51831.9731711287
sclust,18,0.11756593776157045,0.08986892353697176,0.7567878500574428,0.1168644777334989,0.0954042040069192,0.8645867225173938,52315.02043057501
sclust,20,0.11425172609483297,0.08807974934007615,0.769515640003028,0.11682599424362844,0.09408997925263055,0.8675616132392986,53625.10109892055
sregular,2,0.08496704414626009,0.06528203413512738,0.8934010713950691,0.1252794909957014,0.09893625148850185,0.7730266968764858,30360.01123264202
sregular,4,0.08669946110536923,0.06552397893177159,0.8890398015353689,0.10569638871998939,0.08090428456346506,0.8239820920761909,21213.988688960988
sregular,6,0.08222375917444044,0.06363368554025682,0.8984957437612892,0.11035809395694303,0.08487660547508549,0.8144444327114297,23648.146511643765
sregular,8,0.08321501297085107,0.06269882854364996,0.8980494218679111,0.10484799347009997,0.07827166585987744,0.8294425754962007,16792.030050966707
sregular,10,0.08378897499439109,0.0642297289187782,0.8944475513662166,0.1002480329260325,0.07644380286622172,0.8559263875744078,18725.21178235548
sregular,12,0.08288817338693943,0.06352913719345334,0.8979975820670928,0.09894428704816244,0.07266937063599317,0.8483115011843992,15244.854731036316
sregular,14,0.08623966638858599,0.06537140402419687,0.8884811344325501,0.09673630207085605,0.07550086790696407,0.8611846367515691,18512.640482310697
sregular,16,0.0845613230705586,0.06576617955371378,0.8962145815096733,0.09187012079094699,0.0704646263956651,0.8736862204987387,15244.854731036316
sregular,18,0.08795224798024795,0.0660924764007402,0.8828501235247501,0.09767624176656141,0.07447418846051519,0.8627200680705028,16812.749376842723
sregular,20,0.08619636496766836,0.06526048162791405,0.8857455422930787,0.09435563107037813,0.07269030839301024,0.8678408482802221,16487.69706787223
wregular,2,0.08496704414626009,0.06528203413512738,0.8934010713950691,0.1252794909957014,0.09893625148850185,0.7730266968764858,30360.01123264202
wregular,4,0.08669946110536923,0.06552397893177159,0.8890398015353689,0.10569638871998939,0.08090428456346506,0.8239820920761909,21213.988688960988
wregular,6,0.08222375917444044,0.06363368554025682,0.8984957437612892,0.11035809395694303,0.08487660547508549,0.8144444327114297,23648.146511643765
wregular,8,0.08321501297085107,0.06269882854364996,0.8980494218679111,0.10484799347009997,0.07827166585987744,0.8294425754962007,16792.030050966707
wregular,10,0.08378897499439109,0.0642297289187782,0.8944475513662166,0.1002480329260325,0.07644380286622172,0.8559263875744078,18725.21178235548
wregular,12,0.08288817338693943,0.06352913719345334,0.8979975820670928,0.09894428704816244,0.07266937063599317,0.8483115011843992,15244.854731036316
wregular,14,0.08623966638858599,0.06537140402419687,0.8884811344325501,0.09673630207085605,0.07550086790696407,0.8611846367515691,18512.640482310697
wregular,16,0.0845613230705586,0.06576617955371378,0.8962145815096733,0.09187012079094699,0.0704646263956651,0.8736862204987387,15244.854731036316
wregular,18,0.08795224798024795,0.0660924764007402,0.8828501235247501,0.09767624176656141,0.07447418846051519,0.8627200680705028,16812.749376842723
wregular,20,0.08619636496766836,0.06526048162791405,0.8857455422930787,0.09435563107037813,0.07269030839301024,0.8678408482802221,16487.69706787223
wregular,2,0.09318926504740778,0.06886909017803082,0.8713756757938158,0.12168632293414305,0.09324911032643014,0.7595821541221355,27566.89180239098
