k,dsample,RMSE_surf,MAE_surf,R2_surf,RMSE_knndm,MAE_knndm,R2_knndm,W_knndmCV
18,wclust,0.1125081500798461,0.08347583250633343,0.8203606493014958,0.13947973790420207,0.09232415299491957,0.6552485928356278,13258.159271185685
18,sclust,0.1352439565157592,0.10801303249473505,0.7173048681507075,0.11507961503426699,0.08038140212405473,0.6752019766841085,34156.81584065589
20,sregular,0.09522383729946557,0.07119187712585577,0.8694048307946645,0.09219031326040174,0.0726194865604304,0.8621038480288862,12330.266811477653
20,wregular,0.09193952372245927,0.0683118701578739,0.863150368123378,0.09185145582257315,0.06898802472263975,0.8755544230778841,6468.905107884688
20,random,0.0993190365162463,0.07041962052095568,0.845519156231224,0.09503208054002474,0.06506538523437769,0.8261554014611415,4643.956564744741
20,wclust,0.09227909199261453,0.07036190798159696,0.8917208089128208,0.13625323081846075,0.1002845406563518,0.6996367245434606,13658.970897889116
20,sclust,0.11624434550027013,0.08041039013523966,0.8008461713097091,0.1224780492883421,0.09494604732480522,0.7470529836361239,32540.43188213543
2,sregular,0.09491566297922682,0.06836944443725042,0.8480615169700471,0.10826817078613232,0.08335631536147659,0.8210924387800692,30850.960838016606
2,wregular,0.10929171627195797,0.07989929391537365,0.8441729782914903,0.1341475745927478,0.10215336320459287,0.648492045490989,18768.402996143097
2,random,0.08476667680928962,0.06577056089378039,0.9073922749441814,0.1295064999074174,0.10187769978392404,0.7117455626295053,26677.63337980335
2,wclust,0.11182823946612774,0.0827648721629715,0.8154178630986313,0.1418112869264507,0.10352158430856963,0.5987358753762447,12786.692299288632
2,sclust,0.11791957309314988,0.08952315856477734,0.779429007987626,0.13558396540287404,0.11157426158549463,0.7575775487653238,21638.465875123726
4,sregular,0.0868136031341934,0.06526557121799668,0.8903758731882021,0.10960004566627145,0.08570780317311978,0.8298859692093615,24232.98779277167
4,wregular,0.08589003111893566,0.06539382645822094,0.8975616916968071,0.1007401830750217,0.07883520135814041,0.823453273990926,9233.484755074169
4,random,0.08667249017093,0.06526267283062559,0.8812101179362823,0.10299517739813767,0.07732606653573844,0.8388964067396281,6653.285546141358
4,wclust,0.13728092681506987,0.09676693573213065,0.6808356738617062,0.13507913454672052,0.0926945945507971,0.607737046770614,14919.443539142287
4,sclust,0.14717549160862747,0.10396947056342257,0.7213851586038285,0.1215014850918742,0.0944012779973199,0.5521593531559876,24323.525288432444
6,sregular,0.1006872717754291,0.07348523547512048,0.8540883934217784,0.10196011396474033,0.0743787961085887,0.7839068934379962,16446.728597898455
6,wregular,0.08843396615244915,0.06718169932100247,0.887773738623881,0.10086799433721821,0.07922217716635377,0.819724146437856,8458.763719431334
6,random,0.08580469494371451,0.0672901175103843,0.8792823684652099,0.09982981298620729,0.07632424857324707,0.8765698356275682,4354.488795471774
6,wclust,0.10654728245115541,0.07779245941405939,0.816742650110674,0.09379690429769695,0.07248849884528802,0.8582521533136761,10334.708916087626
6,sclust,0.14503259369295998,0.11111280557267822,0.6354056760809389,0.13668725307423407,0.10303130987839151,0.5195188725765311,23539.950577560627
8,sregular,0.08357290322041952,0.06394801628554546,0.9039527973446533,0.10172734999302645,0.08118447441300347,0.8396923153967832,17308.45992114285
8,wregular,0.10015324842990395,0.0750038496122381,0.8504933978726373,0.09122915240183486,0.07240859544561919,0.8631470565507138,8117.132806772429
8,random,0.09142201651434739,0.07187666528952151,0.875164454778702,0.09544059918198228,0.07331802208319306,0.8291271046640882,3244.1672454696986
8,wclust,0.11399710787707562,0.0861530063767453,0.8350069862071305,0.10025331112635995,0.07551079180456699,0.7164623546791237,12233.770829521007
8,sclust,0.11159416769462858,0.08574167028239098,0.851754490906743,0.16593783624776234,0.11783381540921209,0.37941939777964745,12718.775316023548
10,sregular,0.08984048544259714,0.06930941954446075,0.8968937608855357,0.11457913990219026,0.08406228191351361,0.7652413905077223,15357.649320158003
10,wregular,0.08849854475421415,0.06605664135618906,0.886067754824767,0.1001575783665362,0.07598632343990647,0.834476791818262,10834.909148814762
10,random,0.08675367953218316,0.06606683891881684,0.8809317983980796,0.08940927419712735,0.07203520473292718,0.8880400935705764,1954.5322843050703
10,wclust,0.10995148237100257,0.08626053396200288,0.8048181779095879,0.11791028471902622,0.09138741830850486,0.7666157448931812,18813.029160792277
10,sclust,0.14159419693796624,0.10163744085705097,0.6733347588670637,0.10503066765626029,0.08082832671187819,0.7631505969360084,15376.741107874414
12,sregular,0.09757743316389277,0.07330178739186116,0.8749980192746228,0.09975893171707377,0.07573966686516648,0.8201469024807897,13862.63816169293
12,wregular,0.0988350298282535,0.07498163550289386,0.843812822399409,0.09185521978102157,0.07046074891005273,0.8453559882023357,6295.88195714069
12,random,0.09749866876935115,0.07394355845161098,0.8640917917833936,0.09092814946068994,0.07081749961012977,0.8505951667940651,4714.807775939512
12,wclust,0.0971617126903914,0.0748980034005587,0.8516208500289422,0.11096085938417408,0.08390753002120183,0.7576898558158428,13076.69734994034
12,sclust,0.13825573724155937,0.09996554555044995,0.6727555297146999,0.11728314650661252,0.08574768881692242,0.6875834961494063,19197.736049639858
14,sregular,0.0751453209472704,0.05709610953963914,0.913868752047703,0.09946215060663653,0.07912464627876044,0.8703798738899359,17387.204763935573
14,wregular,0.08645155056569698,0.06586827454103146,0.8771736677902876,0.0884964806901439,0.06949339681301342,0.8906463241562519,2744.5646566424625
14,random,0.09403913539731386,0.07165725296348857,0.8948960578023863,0.10170888167118367,0.07862439081357171,0.8067244274927502,4697.983354164734
14,wclust,0.11386121146459995,0.08181176872040298,0.789661430820266,0.08758428355679262,0.06763735493021708,0.8228579344036802,13331.747393613961
14,sclust,0.1233674255391999,0.09276626673939498,0.7263902726078055,0.12069827882117665,0.0936760126592126,0.7361971918061998,39891.726577580805
16,sregular,0.09430188456047497,0.07030530774306648,0.8705614622822393,0.09572538976002898,0.07518305313871552,0.844776788040901,13994.057316667106
16,wregular,0.08277119640130158,0.06607673506059476,0.9075130402253352,0.10086262523134178,0.07326094376608465,0.8369724864659004,4220.23836300354
16,random,0.09019606397596959,0.06857088070137407,0.8971405924053969,0.09284275392144607,0.06477024838446367,0.8295959367910434,2967.0475881609677
16,wclust,0.13463260338309635,0.09693148847384989,0.7047795242088845,0.10714330856925838,0.07745693176638782,0.8032495848233545,14166.879609778018
16,sclust,0.1471041490595554,0.1058496246459517,0.6227878583018113,0.0890482472775135,0.06711661609475812,0.7902324918641659,13833.209422163842
18,sregular,0.09317352470002578,0.06971021497530404,0.8694315771860325,0.09821787701961399,0.07557175999407967,0.8204606454744718,13199.18715365997
18,wregular,0.09222335066645164,0.06709288229792708,0.8776451743384951,0.08678123772506359,0.0702211098637157,0.8629734763510711,6724.211216494852
18,random,0.10189749971780365,0.07173723700855661,0.8266920548082753,0.07815749799983417,0.060009735865686094,0.9172270366389617,3819.649667696282
18,wclust,0.11625517679368924,0.08812638886460498,0.7907144195464095,0.10891493912884045,0.08309514282298583,0.7004532345514446,12559.14420336756
18,sclust,0.14199893692977328,0.1010345026584959,0.6853143477415162,0.10374438334830383,0.079229824889460565,0.7603871807134646,28417.87163295218
20,sregular,0.09723517502365385,0.07199286558709687,0.8480537524862922,0.09660634280375521,0.07474751933928542,0.8512671097276486,14066.190016048457
20,wregular,0.08352133185891567,0.06436068301733297,0.9108224016832966,0.10095711875435898,0.08019420715793966,0.8373846921716587,6329.454636033914
20,random,0.09207040752793447,0.06619698326878619,0.8595705313662355,0.10615438388849607,0.07855635575478276,0.8181552958013905,8012.217407907493
20,wclust,0.1079323655816268,0.0792493148959037,0.7878935560810294,0.10544704529860327,0.08365877161674669,0.8256482214630989,14843.704698836335
20,sclust,0.12138024612182606,0.0883356394865213,0.7269250048849865,0.13268767570281653,0.09675727857400974,0.7249558133551371,31541.909326817706
2,sregular,0.09245609831061338,0.06966919102772913,0.8899347729517371,0.11553244924096259,0.09368110247205944,0.7266332921174835,32807.43881246965
2,wregular,0.09859128760143668,0.07319407313576945,0.8796897459310004,0.11262414304507438,0.09225296258577381,0.7151413088548476,22723.318495060765
2,random,0.09574039448120099,0.06985561097410872,0.8561568130180919,0.1366866298054714,0.10267593742338628,0.6647944938396676,20823.8725855715
2,wclust,0.09252090093461031,0.07150293866945526,0.900194973040247,0.10639806301867535,0.07928510831276965,0.8212045306979602,10715.565332082815
2,sclust,0.1137118211439727,0.08602712408665264,0.8022671142845451,0.21360959688424305,0.14706724706819901,0.14404274340712736,21949.29954419339
4,sregular,0.08480005850059663,0.06395084182390104,0.9073123189958792,0.10608114253790793,0.08183940885722443,0.7989801444274554,23816.35211499311
4,wregular,0.08757779209348215,0.06788323930307233,0.8820712184677154,0.1023424268095743,0.0788483982718158,0.8321548442029543,11794.139530028051
4,random,0.10558454269711177,0.07796519317282223,0.8129889270573678,0.12025136100005525,0.08786402237312753,0.7186876091772424,5309.341086511605
4,wclust,0.10337598955053971,0.08017752884726212,0.8277299719312199,0.10972332495849073,0.07733253790610468,0.7704137682867239,12499.705559998543
4,sclust,0.12493430018713048,0.09760662450774789,0.7292981378809487,0.11173578888791932,0.08679839743436937,0.7141014545098227,17053.004982622617
6,sregular,0.08495952417319429,0.06506682835204743,0.8922522028504073,0.10750015047815317,0.08282561660444258,0.8227516187976796,15730.205610490468
6,wregular,0.09170189172620853,0.07048487515313265,0.8826576892789075,0.12383522087518306,0.08594879777049075,0.7402105747902346,12406.232722963096
6,random,0.0912563909739116,0.07057817769844266,0.8723564739742852,0.09638562109636176,0.07147235062249936,0.8439492722501482,9316.999991085328
6,wclust,0.10883519936496527,0.07997088616574226,0.822242928718338,0.1539049649863091,0.10343079967631023,0.5989729630166987,20915.790210407886
6,sclust,0.13753930724291047,0.1000936720590181,0.6847696951332803,0.13909522835307694,0.09774080517806112,0.49480043844397714,17759.205558066267
8,sregular,0.08697099891577535,0.06410469067725998,0.8751359072606091,0.09745956043321334,0.07656753562674504,0.8590357514890806,17148.14853850737
8,wregular,0.0882588791651283,0.06619796616260872,0.8962809179729138,0.10725329808402922,0.08045490532477886,0.8114354642165884,4041.107115211246
8,random,0.08557721393724094,0.06616721375044042,0.9068674782715386,0.10218450299099288,0.07735350756461579,0.8376700773000962,3891.085487296249
8,wclust,0.08479399475331387,0.0660802556085742,0.8929207651709544,0.1266995258092187,0.09744636663835049,0.7888457788555754,14943.12705635691
8,sclust,0.1091535302623172,0.08012864152064843,0.784794287083186,0.18132488196696542,0.13714341784032372,0.47451786599548934,14517.37292038985
10,sregular,0.08078438676705862,0.06301645209191685,0.9105336567813216,0.097441468906173,0.07758447816780875,0.8717623148742601,15883.54731564201
10,wregular,0.09689817978847547,0.07131805123187629,0.8386100222875891,0.09525252916077834,0.07116872285294433,0.8446286225884897,5917.194914186888
10,random,0.0893739937212898,0.0689367681046787,0.8776449731101806,0.09976517583177678,0.07517093853642544,0.8483071359087283,3607.5684844111574
10,wclust,0.10929279209751025,0.07899543013956123,0.8476104203295042,0.14252775243930602,0.1008711876660756,0.5664226098663652,15084.81073242209
10,sclust,0.1282751928172411,0.09355390574753063,0.7196158494452968,0.1651543931592489,0.1260387271701172,0.39632095335726253,32637.478422127664
12,sregular,0.0953768396006255,0.07277074832388337,0.8934448290791221,0.10504451411303846,0.08016725038664076,0.7664594510030187,15112.163300424076
12,wregular,0.10308020260351437,0.07621427189735012,0.840952436775943,0.08446042939663696,0.06287034690826045,0.8789132626201729,7344.152070872039
12,random,0.07233154688112552,0.05581403411307137,0.921399983198164,0.09293622355198618,0.07403221897628158,0.9021116503244067,2723.445961007827
12,wclust,0.09795198285193862,0.07539106003210826,0.8757395898644287,0.12113301925837576,0.0817442862405007,0.6593629604978529,13275.210958296248
12,sclust,0.13563740691671525,0.10404817610724514,0.6959789934917936,0.09623759150964689,0.07694662729916474,0.8158762102516753,23119.98859104205
14,sregular,0.07930157479091726,0.06101530994869351,0.9094175378504732,0.09642278797589778,0.0764399351151691,0.8628902935502564,16107.857273250123
14,wregular,0.08957458260434141,0.0650954987885958,0.8769070993469831,0.08920425133431689,0.06758563296901977,0.8699505208932433,3172.3654470242623
14,random,0.10711301121883982,0.0807665091696118,0.8770770416111373,0.09838223073459879,0.07526129803580542,0.8271662683686583,3398.936183339948
14,wclust,0.09923792537090491,0.07680809865479338,0.8789428367565766,0.11743929695589446,0.08953475449560212,0.7813582427869771,13660.950045905944
14,sclust,0.13223253918279732,0.10297048188762926,0.7462145553046351,0.1885946778316427,0.1356437238178775,0.5081691794608454,20076.662300513708
16,sregular,0.09724630992501895,0.07297534340152739,0.8695102203166742,0.10474517307365132,0.07970980298789619,0.7783206062307422,15463.708414830975
16,wregular,0.09093951716514859,0.06726749153976457,0.8768848202358024,0.10132345686225216,0.07657027018868025,0.8116170337073911,6290.35972621344
16,random,0.0880593368449448,0.06841570490088032,0.8912593514574015,0.09969185723003107,0.06915011856517445,0.8089380154505433,2508.2150752294824
16,wclust,0.10015653550701356,0.07400996768446994,0.8425281677134342,0.09352002219039326,0.07361537204183329,0.8558163164773986,13501.246111627308
16,sclust,0.1472527527427971,0.11030276498354603,0.6887582007046436,0.1319806105322286,0.09506657937512579,0.6506335939605509,28040.70048781689
18,sregular,0.09906311200704672,0.07081724420380002,0.8277490157533854,0.09500901242579646,0.06995003505361266,0.8619563250030602,14717.77258542835
18,wregular,0.0925012269334132,0.07132458494461368,0.885722493181688,0.08934014592668929,0.06929367804859765,0.8552104539250694,3252.5152903350286
18,random,0.09177804004198467,0.06726135092821453,0.8732894453627182,0.0882934665590939,0.0661397932916507,0.8922574513636669,3038.1690127196484
18,wclust,0.09468663460010261,0.07382784557829415,0.8463907932456878,0.1037873222683923,0.08233137719125795,0.8607943744232517,11579.234467112572
18,sclust,0.16055987946481143,0.11672378882791024,0.6075114728202344,0.1191486257774117,0.09972887451559304,0.7880097220170708,57231.310417970795
20,sregular,0.09464730101454825,0.07014680262719858,0.8680402014038935,0.10229215303840658,0.07666315597002822,0.8041745075982742,16529.342991028523
20,wregular,0.098981490379039,0.07488854719471437,0.869251373731548,0.09353036934581256,0.06875309591883172,0.8318135571048981,2922.829445503787
20,random,0.10662362600222303,0.07950107855596995,0.8227352160350991,0.09984648547422875,0.07830857979508235,0.8093820000837137,5566.372671076653
20,wclust,0.13057942222170074,0.09388422420501823,0.7405416535862703,0.10503783118881743,0.08074374657584973,0.7477605350028564,22321.972720217036
20,sclust,0.13643526425304767,0.10062381872275894,0.6642585627191328,0.0851729807746774,0.06827726535666037,0.8686335226977911,32440.849308768724
2,sregular,0.09403453627844245,0.06848671454424529,0.85867851786873,0.12339482212406501,0.09182372557014104,0.7323014601701775,36637.22227217845
2,wregular,0.0908832909283035,0.06918700199529802,0.8913222437078996,0.14481067774159523,0.10534763263331598,0.54472560592863,25805.29743982242
2,random,0.0940284072529028,0.07262723667445051,0.8683868903447862,0.10793771773847068,0.08227229172312962,0.8148939823965158,7899.357713422194
2,wclust,0.10236769377487596,0.07476513258711605,0.8491003579886414,0.1087375750507258,0.07978907097354845,0.7842676907861601,9000.123751820794
2,sclust,0.11979808152428256,0.09097403110639146,0.7947771284129354,0.1931860748181534,0.14041839522846045,0.3319197569753394,16557.179651683273
4,sregular,0.0871701416403634,0.06784064615668577,0.8921358347739831,0.10200823307087421,0.08132334870303498,0.8305558818375567,19815.676295987687
4,wregular,0.08261780194398087,0.06375898013738708,0.8987275822436173,0.10962205176657455,0.0812203922311015,0.8026404412268036,8947.561371050611
4,random,0.09338842577261496,0.07032262832110908,0.8685643139722249,0.10051881912743087,0.07727033635669697,0.8432102140866529,7046.113282252645
4,wclust,0.125501141139187,0.0903785219007143,0.7120245438415534,0.09276855140573863,0.0709384179617868,0.8234972010306482,10058.442707877335
4,sclust,0.17468833261825195,0.12256016066502125,0.5073752811651353,0.13789560284957106,0.09346469480521977,0.5110619379862215,30496.95099651818
6,sregular,0.09616265720146396,0.07140765721659072,0.874765921557105,0.10887552085709402,0.08367864721789195,0.7699425455572528,22204.133167039003
6,wregular,0.08411132574520336,0.0647068006945069,0.8881668787214358,0.09166692956221181,0.07006646421410453,0.8733459156972215,3540.700188228733
6,random,0.09552039977302083,0.07272379689518514,0.8838036173658727,0.10380195206884243,0.08131114039107694,0.8213647483932504,1878.9770906714139
6,wclust,0.13594507851221718,0.10178028390581134,0.7764442638514504,0.09940160833044964,0.07761752980202435,0.6579049128155097,16383.738842818122
6,sclust,0.11335850575089051,0.08457060001688109,0.8016020994216847,0.16090843965639046,0.11836547011079887,0.3699802607344107,18132.321084395462
8,sregular,0.09552621961565935,0.0732154466828937,0.8952774009140387,0.10280320632586856,0.07778823409900312,0.7921444788667991,13156.836028655154
8,wregular,0.08378679140083667,0.06469373958043462,0.9089675925023458,0.0972406516944112,0.07238055501470253,0.8447232227982829,10397.191031436989
8,random,0.09561145497602866,0.07261978180259157,0.8534880902123781,0.09983916735749768,0.07177082157862527,0.8293068617162763,5838.550631606495
8,wclust,0.10845011885374872,0.0804183973932868,0.8185287532438311,0.10978549710213194,0.07703907966599488,0.7778007034083718,12052.166332114119
8,sclust,0.1268595902544576,0.09372705688890957,0.7049149863165185,0.11333855591737288,0.08807420168152699,0.7586114007469216,21185.29570069962
10,sregular,0.08509008588457191,0.06669243975727018,0.9037908362066622,0.10003838599780511,0.07645590673247667,0.8348921067919716,20116.276670474785
10,wregular,0.09010563348391054,0.06845955396035329,0.8893378556404666,0.09578427360108678,0.07794137397426726,0.8654967513634414,7742.743132337717
10,random,0.09551134877523067,0.07176050132648956,0.8683800554728394,0.10450359260542393,0.07749754035485289,0.7926670005151419,3862.1289195196177
10,wclust,0.11769775998197254,0.08444361063800838,0.7570368880618852,0.12052115571297949,0.09690876189652056,0.7710958048541037,20099.169903488593
10,sclust,0.12292622259934227,0.0956226772123837,0.8242184465306341,0.13421233341112432,0.09990108280311652,0.6203453305467317,26887.05302243589
12,sregular,0.08728886194429236,0.0678052923146532,0.8921504014252667,0.10523761430173323,0.08086960164396112,0.80927276292025,16596.306295442617
12,wregular,0.09300199326889945,0.068257558795585,0.8594610586500304,0.0970374281630503,0.07239985313549178,0.8452868570043567,4704.701894877235
12,random,0.08444077706766209,0.06645394733584295,0.8884797862990467,0.10552420170214599,0.07816958365295704,0.8462975955077038,7715.475882778354
12,wclust,0.10322662688020502,0.07996148234012308,0.8459033505731932,0.14694036524456888,0.12342966933482638,0.6370398172227001,26982.059642937897
12,sclust,0.1129474807349159,0.08717145378281832,0.814842158750034,0.13329617931581494,0.10657797516156609,0.7931356459527318,33154.56116619261
14,sregular,0.09146279813018948,0.06678235644689173,0.8873691799648106,0.10139504195897539,0.07776408571378965,0.8166462725197933,14993.91765313729
14,wregular,0.08089199786956351,0.06338215363512831,0.9097061059920487,0.09424924767148031,0.0713601367786837,0.8848436043051496,3031.2687608583014
14,random,0.09101983504715114,0.0679637148162839,0.8726073518929248,0.10195845554906913,0.07710795429961445,0.8140525105630527,2894.5643067850715
14,wclust,0.11255526745422377,0.08585812582791078,0.7941155151283842,0.11207259627472971,0.08451481310578238,0.7374450717056839,15594.255606534693
14,sclust,0.10434866705083976,0.08104022096908377,0.8411601780202287,0.1510230457534138,0.12042637469314658,0.6150808743097589,18761.489315641375
16,sregular,0.0756057467031821,0.059467640014697655,0.9193317703270256,0.10174874116012662,0.08176086850032832,0.8500008109819832,17557.644971268026
16,wregular,0.09815256947772577,0.0742240350255315,0.8671937923324832,0.10158595768886947,0.07197400822793056,0.8043206783083443,2853.4622590924755
16,random,0.08617553348330885,0.0661422419902932,0.9015236811290106,0.09634390949726444,0.07377437209227668,0.8496130010477059,9631.02613549254
16,wclust,0.09770755132951121,0.07618634344632001,0.8585887433624279,0.12302716095872758,0.08879088798944373,0.7362316041137195,13205.549786867035
16,sclust,0.12859241148350065,0.10310876390781684,0.7230118361545982,0.11803588627390635,0.08542178127762551,0.6993391961224005,23800.45356764229
18,sregular,0.09174680771390098,0.06875900868423691,0.8711357903018206,0.09511748694335886,0.06935258006784772,0.8429048041961027,14348.572070535325
18,wregular,0.09444600059808063,0.07038274599940483,0.8640477687996468,0.09392620495293261,0.0774006516067612,0.8542930779116802,5676.328698255286
18,random,0.08021085474997657,0.06237702729092064,0.9041026337192964,0.09996595153958068,0.07816684637220808,0.8658160168634308,4713.571245295091
18,wclust,0.14879260110374123,0.09989081545828157,0.6452512700010135,0.07542954714599252,0.056464723453486784,0.9160511259375136,15949.188398859358
18,sclust,0.14223746047619037,0.10051604044950972,0.6376736168935349,0.1049101528682635,0.07021541851935287,0.7687584702021065,13692.868155127866
20,sregular,0.09020297699663506,0.06956099267866708,0.8836118575653227,0.09665492460888997,0.07608523991723853,0.8325113992799265,18374.6561326125
20,wregular,0.09571428896054242,0.07159271865558475,0.8874448727395159,0.09997423360471769,0.07597433504551926,0.8110692735705237,7343.670098267539
20,random,0.09635946474846976,0.07223543841187521,0.8460739617807582,0.08805427941905519,0.06692413159519589,0.871627799542634,1990.1751877104
20,wclust,0.09502980588391924,0.07378234154912404,0.8556489738818531,0.12540071540192124,0.09371653117126784,0.7386444456647193,15172.241160523437
20,sclust,0.15101622391392602,0.09860993883086681,0.6408453315548459,0.12042952051972775,0.09291342115711304,0.8120741777878006,27507.675583927783
2,sregular,0.0985688161610878,0.07508198307862139,0.8491809441497982,0.10470404440867655,0.08016349688435132,0.7981933451415604,29345.270631480613
2,wregular,0.08844595679672161,0.06712579059223885,0.8967101847519834,0.1241509772185497,0.0947793898045335,0.7440165994412155,16614.650111459923
2,random,0.10369984800884355,0.07723174633041074,0.8386782177714799,0.13747413962302069,0.10331487888056752,0.5956656854212944,14349.251548231034
2,wclust,0.12304284744999906,0.09371844784933532,0.7864774929923076,0.12358727843579083,0.08578938652408931,0.7020759489977411,12981.666941038835
2,sclust,0.11902047230821432,0.09282100332207217,0.7910735576977568,0.16045473310283978,0.12370263784705972,0.747357301329318,22202.599698473095
4,sregular,0.08110367831957872,0.05985942922427979,0.8877653313609484,0.10457226645180497,0.07903074319416116,0.8564828472069911,22319.782476455257
4,wregular,0.09523629055795078,0.07251560495095978,0.8877854072543958,0.10882688070370371,0.08120324929046259,0.7806563268508875,12607.315390193178
4,random,0.09605724279730606,0.07215904326402178,0.8502119872091328,0.09281422815886392,0.072826749728291,0.8782155197786071,10674.347373470928
4,wclust,0.10043726251135275,0.07599065095710737,0.8485838834456249,0.10511148679445396,0.07832168506516768,0.8096283537284203,12870.190607446137
4,sclust,0.16032834982352273,0.11274583430031804,0.6159002873966645,0.14407447005323698,0.10595295453384443,0.7083496382146723,16790.029695937745
6,sregular,0.08067754316623078,0.0612198311994782,0.9119374564450826,0.10066054046306849,0.07844078500930331,0.8626036401835685,18052.694461761766
6,wregular,0.09699120964796433,0.07351840175181601,0.874701776523953,0.10694041358380993,0.07468705480679066,0.791390300551708,8821.363545570957
6,random,0.10202080295182331,0.07380172456262656,0.826322554429109,0.08533498494941029,0.06495161491465755,0.8967177177811687,5091.692790487262
6,wclust,0.11419116857539305,0.08273973950159863,0.7986718892757522,0.10055105957524618,0.07407594771231213,0.7543054475497958,12636.808628220106
6,sclust,0.12050260485875536,0.08843456170356621,0.8061193864455953,0.12928311736465065,0.0946522535992538,0.531588874786102,23038.319958750904
8,sregular,0.08281238753348813,0.06365030374533574,0.9042705589365125,0.10766664166352287,0.08252854694090181,0.8226404135684056,18146.342090351183
8,wregular,0.09677964970235012,0.07550347372319918,0.8683377525338408,0.10176341207464015,0.07985100823294322,0.8022005560310156,7883.248555392722
8,random,0.09414757978848966,0.07102195552716331,0.8627389063561028,0.09699850098869511,0.07492009526600094,0.852663375545778,2803.9934631153387
8,wclust,0.08898973587252688,0.06758081335810147,0.8832353042199684,0.10402670749944976,0.08023858676744858,0.8395681999323191,17279.201618760188
8,sclust,0.1405389345655566,0.0998314388180912,0.6585320218416706,0.1293543731076369,0.10220355936949452,0.6035817874172185,14908.804768745717
10,sregular,0.0850523277997122,0.06480017330909167,0.8882125747533167,0.09941951631876607,0.0776019025987573,0.8497009415526751,17008.73761333036
10,wregular,0.09216748898347257,0.0702670626788997,0.8836056793473003,0.10257042714602832,0.07486534098236401,0.801483969224787,7341.99317828051
10,random,0.10325790519275256,0.07728399577722975,0.858327062445579,0.1018705907943202,0.07627486632675708,0.8216526836723149,2303.8455183313113
10,wclust,0.1111797740933047,0.08207730249579691,0.8374077055668881,0.12796024218853014,0.09298122551813723,0.6983713011750287,12657.868653215311
10,sclust,0.16878872092548047,0.12108949526392825,0.5526546553650803,0.10107580533902558,0.0778563004929448,0.6514551550756822,33636.52861787428
12,sregular,0.09175972635515144,0.07016727488665941,0.8821601472870132,0.10348758834669357,0.07965054819302089,0.8110241961020379,14765.12243215312
12,wregular,0.09581363328958421,0.07356420512571224,0.9015469383376834,0.10143654038560034,0.07686476393013726,0.8061754806867998,7964.428103356705
12,random,0.09836606927169776,0.07413368996906586,0.8695003065134947,0.09769687115790666,0.07680961223194997,0.8358775711210199,6126.321643371271
12,wclust,0.12869593053452366,0.09309484298064542,0.7443729138513259,0.11665322043962066,0.09219440529915195,0.7161673746352936,15512.288182413575
12,sclust,0.12694680149094015,0.09331365048124185,0.719740416717548,0.11971637619651354,0.09505838763243209,0.6957650481942015,10272.183347755223
14,sregular,0.1019847664714183,0.0737772688419397,0.8380328183414973,0.10389330647934394,0.07929228894883766,0.7965888425771276,18129.139508791428
14,wregular,0.07538372452103385,0.060772649863853896,0.9275110480996976,0.09571064347482311,0.07681697690491508,0.8697746569858311,6532.489247095469
14,random,0.10046816096783742,0.07720935443555217,0.8598775835279916,0.0910492760493745,0.06266041907464466,0.8117617938739133,3435.11152968461
14,wclust,0.10796819961189444,0.07656412831897072,0.8126149798911123,0.10769935179416995,0.08252170575716845,0.7772465726333408,13981.351337136864
14,sclust,0.16135211017615794,0.11672139148816427,0.5787325990472079,0.0787434682849889,0.06681371402057508,0.7306215279192844,34478.08620661784
16,sregular,0.08451324223810072,0.06390615404986652,0.898429562892276,0.10503558945239684,0.07854226614117911,0.8408338404008828,10657.129403476567
16,wregular,0.08612825349410413,0.0665338404714394,0.8986454050137389,0.1031362239727532,0.07533569476352117,0.8322275259147514,3978.133166838671
16,random,0.09944864581611909,0.0756164369697733,0.8468132107940022,0.09117252594416528,0.06875484248484484,0.8496499495223798,2830.5177610247147
16,wclust,0.1009011232995469,0.07252485804815982,0.8137388391506865,0.09219041702764606,0.06672013581292627,0.8777469254548688,13008.418572510147
16,sclust,0.25082440283061574,0.16967251508200412,0.15904464404472152,0.09977161487305718,0.06351945853278042,0.5431230818362845,35743.58657560576
18,sregular,0.08756535352991077,0.06758729371016638,0.9122685816829323,0.10085257308907263,0.08250436222560237,0.8580099161897433,15677.166739088494
18,wregular,0.088691325527658,0.06936886154869581,0.9194735898985374,0.10786622480942235,0.0812079335122708,0.8199837297755087,2152.745419518341
18,random,0.09933534776014656,0.07344449067755598,0.8606282145694538,0.08293077463633519,0.0661186545790142,0.8756264500878763,5038.403566133276
18,wclust,0.09610537445447163,0.06949622563914812,0.8448309014139316,0.10180692342701937,0.0692401473058574,0.8340863049860494,20569.871700019095
18,sclust,0.11451003145257604,0.08770574597941456,0.795179154280094,0.12846319670036657,0.10736060783362637,0.6641628719607998,15147.957413665785
20,sregular,0.07902291325013841,0.061469591548781684,0.9193302019371379,0.11040373175573788,0.08262821844639343,0.8120108768712918,15531.36061528911
20,wregular,0.08647054872349011,0.0651910699936605,0.8919130240805302,0.09963979733430876,0.07519054510968669,0.8516094495215877,6932.945557203709
20,random,0.09172606179822569,0.06801907769006374,0.8605194584214396,0.09511579411199081,0.07028349079453385,0.8522705124847204,2054.8326479480256
20,wclust,0.13927792962277957,0.10092047762419422,0.6551967102406765,0.11307478521326254,0.0870742509992048,0.7087277680870548,15772.354609154452
